Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/04/11 16:52:00, 20.75, 21.11, 21.00, 32.11, 30.30, 0, 0, 4.17
2019/04/11 16:53:00, 20.75, 21.11, 21.00, 32.15, 30.28, 0, 0, 4.17
2019/04/11 16:54:00, 20.75, 21.12, 21.00, 32.22, 30.33, 0, 0, 4.17
2019/04/11 16:55:00, 20.75, 21.11, 21.00, 32.33, 30.33, 0, 0, 4.17
2019/04/11 16:56:00, 20.75, 21.09, 20.98, 32.23, 30.41, 0, 0, 4.17
2019/04/11 16:57:00, 20.75, 21.09, 20.98, 32.38, 30.46, 0, 0, 4.17
2019/04/11 16:58:00, 20.75, 21.11, 21.00, 32.45, 30.56, 0, 0, 4.17
2019/04/11 16:59:00, 20.75, 20.94, 20.92, 32.28, 30.40, 0, 0, 4.17
2019/04/11 17:00:00, 20.75, 20.92, 20.85, 32.27, 30.30, 0, 0, 4.17
2019/04/11 17:01:00, 20.50, 20.92, 20.84, 32.35, 30.59, 0, 0, 4.17
2019/04/11 17:02:00, 20.50, 20.88, 20.81, 32.36, 30.55, 0, 0, 4.18
2019/04/11 17:03:00, 20.50, 20.81, 20.76, 32.37, 30.50, 0, 0, 4.18
2019/04/11 17:04:00, 20.50, 20.75, 20.68, 32.68, 30.55, 0, 0, 4.18
2019/04/11 17:05:00, 20.50, 20.80, 20.69, 32.50, 30.67, 0, 0, 4.18
2019/04/11 17:06:00, 20.50, 20.87, 20.73, 32.27, 30.49, 0, 0, 4.18
2019/04/11 17:07:00, 20.50, 20.88, 20.76, 32.20, 30.41, 0, 0, 4.18
2019/04/11 17:08:00, 20.50, 20.88, 20.80, 32.29, 30.42, 0, 0, 4.18
2019/04/11 17:09:00, 20.50, 20.91, 20.81, 32.41, 30.49, 0, 0, 4.18
2019/04/11 17:10:00, 20.50, 20.92, 20.81, 32.28, 30.51, 0, 0, 4.18
2019/04/11 17:11:00, 20.50, 20.97, 20.83, 32.26, 30.45, 0, 0, 4.18
2019/04/11 17:12:00, 20.50, 20.95, 20.82, 32.37, 30.52, 0, 0, 4.18
