Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/04/12 00:10:00, 19.75, 20.04, 19.78, 34.94, 33.17, 0, 0, 4.18
2019/04/12 00:11:00, 19.75, 20.01, 19.81, 34.94, 33.17, 0, 0, 4.18
2019/04/12 00:12:00, 19.75, 20.01, 19.77, 34.86, 33.16, 0, 0, 4.18
2019/04/12 00:13:00, 19.75, 19.98, 19.78, 34.88, 33.12, 0, 0, 4.18
2019/04/12 00:14:00, 19.50, 20.00, 19.75, 34.93, 33.19, 0, 0, 4.18
2019/04/12 00:15:00, 19.50, 19.97, 19.74, 34.93, 33.13, 0, 0, 4.18
2019/04/12 00:16:00, 19.50, 19.97, 19.75, 34.86, 33.16, 0, 0, 4.18
2019/04/12 00:17:00, 19.50, 19.92, 19.73, 34.92, 33.19, 0, 0, 4.18
2019/04/12 00:18:00, 19.50, 19.94, 19.70, 35.03, 33.29, 0, 0, 4.18
2019/04/12 00:19:00, 19.50, 19.92, 19.69, 34.97, 33.23, 0, 0, 4.18
2019/04/12 00:20:00, 19.50, 19.89, 19.69, 35.09, 33.30, 0, 0, 4.18
2019/04/12 00:21:00, 19.50, 19.89, 19.66, 34.95, 33.23, 0, 0, 4.18
2019/04/12 00:22:00, 19.50, 19.91, 19.66, 35.07, 33.29, 0, 0, 4.18
2019/04/12 00:23:00, 19.50, 19.88, 19.66, 35.27, 33.43, 0, 0, 4.18
2019/04/12 00:24:00, 19.50, 19.87, 19.64, 35.07, 33.41, 0, 0, 4.18
2019/04/12 00:25:00, 19.50, 19.84, 19.62, 35.09, 33.37, 0, 0, 4.18
2019/04/12 00:26:00, 19.50, 19.85, 19.62, 35.12, 33.40, 0, 0, 4.18
2019/04/12 00:27:00, 19.50, 19.84, 19.61, 35.01, 33.32, 0, 0, 4.18
2019/04/12 00:28:00, 19.50, 19.84, 19.62, 35.00, 33.28, 0, 0, 4.18
2019/04/12 00:29:00, 19.50, 19.81, 19.59, 34.95, 33.24, 0, 0, 4.18
2019/04/12 00:30:00, 19.50, 19.80, 19.60, 34.92, 33.22, 0, 0, 4.18
2019/04/12 00:31:00, 19.50, 19.83, 19.59, 34.96, 33.22, 0, 0, 4.18
2019/04/12 00:32:00, 19.50, 19.80, 19.57, 35.06, 33.27, 0, 0, 4.18
2019/04/12 00:33:00, 19.50, 19.80, 19.58, 34.86, 33.13, 0, 0, 4.18
2019/04/12 00:34:00, 19.50, 19.80, 19.55, 34.84, 33.03, 0, 0, 4.18
2019/04/12 00:35:00, 19.50, 19.83, 19.55, 34.84, 33.14, 0, 0, 4.18
2019/04/12 00:36:00, 19.50, 19.80, 19.55, 34.94, 33.22, 0, 0, 4.18
2019/04/12 00:37:00, 19.50, 19.78, 19.54, 34.94, 33.25, 0, 0, 4.18
2019/04/12 00:38:00, 19.50, 19.80, 19.53, 34.82, 33.09, 0, 0, 4.18
2019/04/12 00:39:00, 19.50, 19.76, 19.52, 34.81, 33.03, 0, 0, 4.18
2019/04/12 00:40:00, 19.50, 19.74, 19.51, 34.78, 33.04, 0, 0, 4.18
2019/04/12 00:41:00, 19.50, 19.74, 19.50, 34.65, 32.99, 0, 0, 4.18
2019/04/12 00:42:00, 19.50, 19.74, 19.50, 34.62, 32.89, 0, 0, 4.18
