Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/04/02 19:24:00, 20.25, 21.12, 20.90, 26.16, 24.53, 0, 0, 0.04
2019/04/02 19:25:00, 20.50, 21.26, 21.05, 26.11, 24.43, 0, 0, 0.03
2019/04/02 19:26:00, 20.75, 21.39, 21.16, 26.14, 24.29, 0, 0, 0.03
2019/04/02 19:27:00, 20.75, 21.50, 21.31, 25.91, 24.16, 0, 0, 0.03
2019/04/02 19:28:00, 21.00, 21.61, 21.43, 25.77, 23.96, 0, 0, 0.03
2019/04/02 19:31:18, 21.00, 21.06, 20.39, 19.18, 19.10, 0, 0, 1.73
2019/04/02 19:32:00, 21.00, 20.83, 20.28, 25.39, 21.33, 0, 0, 4.09
2019/04/02 19:33:00, 20.75, 21.11, 20.71, 24.73, 22.55, 0, 0, 4.09
2019/04/02 19:34:00, 20.75, 21.43, 21.09, 24.53, 22.90, 0, 0, 4.09
2019/04/02 19:35:00, 21.00, 21.67, 21.36, 24.42, 22.77, 0, 0, 4.09
2019/04/02 19:36:00, 21.25, 21.88, 21.57, 24.16, 22.51, 0, 0, 4.13
2019/04/02 19:37:00, 21.50, 22.02, 21.73, 23.98, 22.31, 0, 0, 4.13
2019/04/02 19:38:00, 21.50, 22.12, 21.86, 23.81, 22.12, 0, 0, 4.13
2019/04/02 19:39:00, 21.75, 22.20, 21.98, 23.70, 21.93, 0, 0, 4.13
2019/04/02 19:40:00, 21.75, 22.29, 22.09, 23.54, 21.82, 0, 0, 4.13
2019/04/02 19:41:00, 22.00, 22.35, 22.14, 23.52, 21.70, 0, 0, 4.13
2019/04/02 19:42:00, 22.00, 22.40, 22.21, 23.46, 21.61, 0, 0, 4.13
2019/04/02 19:43:00, 22.00, 22.46, 22.28, 23.34, 21.54, 0, 0, 4.13
2019/04/02 19:44:00, 22.25, 22.49, 22.33, 23.23, 21.41, 0, 0, 4.13
2019/04/02 19:45:00, 22.25, 22.52, 22.38, 23.28, 21.37, 0, 0, 4.13
2019/04/02 19:46:00, 22.25, 22.57, 22.41, 23.27, 21.35, 0, 0, 4.13
2019/04/02 19:47:00, 22.25, 22.59, 22.47, 23.27, 21.32, 0, 0, 4.13
2019/04/02 19:48:00, 22.50, 22.63, 22.48, 23.21, 21.34, 0, 0, 4.13
2019/04/02 19:49:00, 22.50, 22.67, 22.54, 23.26, 21.30, 0, 0, 4.13
2019/04/02 19:50:00, 22.50, 22.69, 22.57, 23.31, 21.25, 0, 0, 4.13
2019/04/02 19:51:00, 22.50, 22.73, 22.62, 23.14, 21.19, 0, 0, 4.13
2019/04/02 19:52:00, 22.50, 22.74, 22.63, 23.09, 21.14, 0, 0, 4.13
2019/04/02 19:53:00, 22.50, 22.77, 22.67, 23.12, 21.13, 0, 0, 4.13
2019/04/02 19:54:00, 22.75, 22.81, 22.70, 23.06, 21.09, 0, 0, 4.13
2019/04/02 19:55:00, 22.75, 22.81, 22.74, 22.99, 21.04, 0, 0, 4.13
2019/04/02 19:56:00, 22.75, 22.85, 22.75, 22.97, 21.00, 0, 0, 4.13
2019/04/02 19:57:00, 22.75, 22.95, 22.88, 23.68, 21.48, 0, 0, 4.13
2019/04/02 19:58:00, 22.75, 23.02, 22.91, 23.51, 21.61, 0, 0, 4.13
2019/04/02 19:59:00, 23.00, 23.06, 22.94, 23.60, 21.57, 0, 0, 4.13
2019/04/02 20:00:00, 23.00, 23.11, 22.94, 23.10, 21.24, 0, 0, 4.13
2019/04/02 20:01:00, 23.00, 23.12, 23.02, 23.31, 21.27, 0, 0, 4.13
2019/04/02 20:02:00, 23.00, 23.15, 23.02, 23.10, 21.19, 0, 0, 4.13
2019/04/02 20:03:00, 23.00, 23.18, 23.04, 23.10, 21.16, 0, 0, 4.13
2019/04/02 20:04:00, 23.00, 23.19, 23.07, 23.01, 21.09, 0, 0, 4.13
2019/04/02 20:05:00, 23.00, 23.30, 23.24, 23.08, 21.09, 0, 0, 4.13
2019/04/02 20:06:00, 23.25, 23.37, 23.33, 23.18, 21.03, 0, 0, 4.13
2019/04/02 20:07:00, 23.25, 23.36, 23.28, 23.34, 21.22, 0, 0, 4.13
2019/04/02 20:08:00, 23.25, 23.42, 23.34, 23.57, 21.99, 0, 0, 4.13
2019/04/02 20:09:00, 23.25, 23.46, 23.34, 23.38, 21.41, 0, 0, 4.13
2019/04/02 20:10:00, 23.25, 23.47, 23.35, 23.33, 21.29, 0, 0, 4.13
2019/04/02 20:11:00, 23.25, 23.44, 23.35, 23.14, 21.12, 0, 0, 4.13
2019/04/02 20:12:00, 23.25, 23.47, 23.35, 23.10, 21.09, 0, 0, 4.13
2019/04/02 20:13:00, 23.50, 23.47, 23.34, 22.83, 21.01, 0, 0, 4.13
2019/04/02 20:14:00, 23.50, 23.46, 23.33, 22.99, 20.98, 0, 0, 4.13
2019/04/02 20:15:00, 23.50, 23.46, 23.32, 22.77, 20.89, 0, 0, 4.13
2019/04/02 20:16:00, 23.50, 23.49, 23.33, 22.89, 20.89, 0, 0, 4.13
2019/04/02 20:17:00, 23.50, 23.47, 23.33, 22.93, 20.95, 0, 0, 4.13
2019/04/02 20:18:00, 23.50, 23.44, 23.33, 22.91, 20.96, 0, 0, 4.13
2019/04/02 20:19:00, 23.50, 23.46, 23.32, 22.83, 20.91, 0, 0, 4.13
2019/04/02 20:20:00, 23.50, 23.43, 23.29, 22.86, 20.93, 0, 0, 4.13
2019/04/02 20:21:00, 23.50, 23.43, 23.29, 22.92, 20.98, 0, 0, 4.13
2019/04/02 20:22:00, 23.50, 23.44, 23.29, 22.99, 21.01, 0, 0, 4.13
