Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/06/09 00:08:00, 25.50, 24.94, 24.75, 54.17, 52.95, 0, 0, 4.26
2019/06/09 00:09:00, 25.50, 24.94, 24.75, 54.20, 52.99, 0, 0, 4.26
2019/06/09 00:10:00, 25.50, 24.94, 24.75, 54.19, 52.96, 0, 0, 4.26
2019/06/09 00:11:00, 25.50, 24.91, 24.72, 54.22, 52.99, 0, 0, 4.26
2019/06/09 00:12:00, 25.50, 24.94, 24.75, 54.22, 52.97, 0, 0, 4.26
2019/06/09 00:13:00, 25.50, 24.94, 24.71, 54.22, 52.97, 0, 0, 4.26
2019/06/09 00:14:00, 25.50, 24.91, 24.75, 54.25, 53.03, 0, 0, 4.26
2019/06/09 00:15:00, 25.50, 24.94, 24.74, 54.24, 53.02, 0, 0, 4.26
2019/06/09 00:16:00, 25.50, 24.91, 24.74, 54.27, 53.02, 0, 0, 4.26
2019/06/09 00:17:00, 25.50, 24.91, 24.71, 54.24, 53.05, 0, 0, 4.26
2019/06/09 00:18:00, 25.50, 24.91, 24.74, 54.26, 53.03, 0, 0, 4.26
2019/06/09 00:19:00, 25.50, 24.91, 24.70, 54.31, 53.06, 0, 0, 4.26
2019/06/09 00:20:00, 25.50, 24.89, 24.71, 54.28, 53.06, 0, 0, 4.26
2019/06/09 00:21:00, 25.50, 24.89, 24.70, 54.25, 53.08, 0, 0, 4.26
2019/06/09 00:22:00, 25.50, 24.89, 24.71, 54.30, 53.08, 0, 0, 4.26
2019/06/09 00:23:00, 25.50, 24.89, 24.70, 54.29, 53.08, 0, 0, 4.26
2019/06/09 00:24:00, 25.25, 24.88, 24.70, 54.26, 53.05, 0, 0, 4.26
2019/06/09 00:25:00, 25.25, 24.91, 24.69, 54.29, 53.08, 0, 0, 4.26
2019/06/09 00:26:00, 25.25, 24.89, 24.68, 54.30, 53.09, 0, 0, 4.26
2019/06/09 00:27:00, 25.50, 24.93, 24.69, 54.33, 53.09, 0, 0, 4.26
2019/06/09 00:28:00, 25.50, 24.91, 24.68, 54.30, 53.08, 0, 0, 4.26
2019/06/09 00:29:00, 25.25, 24.89, 24.68, 54.32, 53.12, 0, 0, 4.26
2019/06/09 00:30:00, 25.25, 24.88, 24.70, 54.32, 53.09, 0, 0, 4.26
2019/06/09 00:31:00, 25.25, 24.88, 24.69, 54.27, 53.07, 0, 0, 4.26
2019/06/09 00:32:00, 25.25, 24.88, 24.69, 54.29, 53.09, 0, 0, 4.26
