Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/05/05 00:08:00, 24.50, 23.77, 23.56, 18.94, 17.14, 0, 0, 4.39
2019/05/05 00:09:00, 24.50, 23.77, 23.57, 18.94, 17.17, 0, 0, 4.39
2019/05/05 00:10:00, 24.50, 23.76, 23.58, 18.86, 17.15, 0, 0, 4.39
2019/05/05 00:11:00, 24.50, 23.74, 23.59, 18.92, 17.18, 0, 0, 4.39
2019/05/05 00:12:00, 24.50, 23.76, 23.54, 18.89, 17.13, 0, 0, 4.39
2019/05/05 00:13:00, 24.50, 23.74, 23.56, 18.89, 17.15, 0, 0, 4.39
2019/05/05 00:14:00, 24.50, 23.76, 23.58, 18.94, 17.15, 0, 0, 4.39
2019/05/05 00:15:00, 24.50, 23.74, 23.54, 18.84, 17.13, 0, 0, 4.39
2019/05/05 00:16:00, 24.50, 23.76, 23.57, 18.89, 17.15, 0, 0, 4.39
2019/05/05 00:17:00, 24.50, 23.76, 23.56, 18.84, 17.12, 0, 0, 4.39
2019/05/05 00:18:00, 24.50, 23.74, 23.54, 18.86, 17.13, 0, 0, 4.39
2019/05/05 00:19:00, 24.50, 23.73, 23.52, 18.87, 17.16, 0, 0, 4.39
2019/05/05 00:20:00, 24.50, 23.73, 23.53, 18.94, 17.18, 0, 0, 4.39
2019/05/05 00:21:00, 24.50, 23.76, 23.54, 18.94, 17.17, 0, 0, 4.39
2019/05/05 00:22:00, 24.50, 23.73, 23.50, 18.94, 17.17, 0, 0, 4.39
2019/05/05 00:23:00, 24.50, 23.74, 23.52, 18.86, 17.16, 0, 0, 4.39
2019/05/05 00:24:00, 24.50, 23.73, 23.54, 18.89, 17.12, 0, 0, 4.39
2019/05/05 00:25:00, 24.50, 23.74, 23.54, 18.87, 17.15, 0, 0, 4.39
2019/05/05 00:26:00, 24.50, 23.73, 23.56, 18.84, 17.12, 0, 0, 4.39
2019/05/05 00:27:00, 24.50, 23.79, 23.57, 18.87, 17.11, 0, 0, 4.39
2019/05/05 00:28:00, 24.50, 23.79, 23.57, 18.80, 17.07, 0, 0, 4.39
2019/05/05 00:29:00, 24.25, 23.77, 23.58, 18.73, 17.05, 0, 0, 4.39
2019/05/05 00:30:00, 24.50, 23.77, 23.58, 18.78, 17.05, 0, 0, 4.39
2019/05/05 00:31:00, 24.50, 23.76, 23.60, 18.81, 17.05, 0, 0, 4.39
2019/05/05 00:32:00, 24.50, 23.79, 23.61, 18.75, 17.03, 0, 0, 4.39
2019/05/05 00:33:00, 24.50, 23.79, 23.61, 18.88, 17.05, 0, 0, 4.39
2019/05/05 00:34:00, 24.50, 23.79, 23.59, 18.80, 17.05, 0, 0, 4.39
2019/05/05 00:35:00, 24.50, 23.79, 23.57, 18.73, 17.01, 0, 0, 4.39
2019/05/05 00:36:00, 24.25, 23.77, 23.58, 18.73, 17.00, 0, 0, 4.39
2019/05/05 00:37:00, 24.25, 23.77, 23.57, 18.75, 17.03, 0, 0, 4.39
2019/05/05 00:38:00, 24.50, 23.74, 23.57, 18.71, 17.01, 0, 0, 4.39
2019/05/05 00:39:00, 24.25, 23.73, 23.57, 18.75, 17.02, 0, 0, 4.39
2019/05/05 00:40:00, 24.25, 23.76, 23.54, 18.80, 17.05, 0, 0, 4.39
2019/05/05 00:41:00, 24.25, 23.76, 23.57, 18.78, 17.06, 0, 0, 4.39
2019/05/05 00:42:00, 24.50, 23.74, 23.57, 18.76, 17.04, 0, 0, 4.39
2019/05/05 00:43:00, 24.25, 23.74, 23.58, 18.76, 17.00, 0, 0, 4.39
2019/05/05 00:44:00, 24.25, 23.76, 23.60, 18.80, 17.05, 0, 0, 4.39
2019/05/05 00:45:00, 24.25, 23.79, 23.61, 18.78, 17.03, 0, 0, 4.39
2019/05/05 00:46:00, 24.50, 23.77, 23.59, 18.80, 17.00, 0, 0, 4.39
2019/05/05 00:47:00, 24.25, 23.77, 23.60, 18.69, 17.01, 0, 0, 4.39
2019/05/05 00:48:00, 24.25, 23.79, 23.59, 18.77, 17.01, 0, 0, 4.39
2019/05/05 00:49:00, 24.25, 23.79, 23.59, 18.68, 16.99, 0, 0, 4.39
2019/05/05 00:50:00, 24.50, 23.79, 23.58, 18.73, 17.01, 0, 0, 4.39
2019/05/05 00:51:00, 24.25, 23.76, 23.57, 18.76, 16.99, 0, 0, 4.39
