Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/05/24 00:08:00, 24.25, 23.74, 23.54, 34.44, 33.26, 0, 0, 4.30
2019/05/24 00:09:00, 24.25, 23.74, 23.54, 34.45, 33.26, 0, 0, 4.30
2019/05/24 00:10:00, 24.25, 23.74, 23.56, 34.40, 33.23, 0, 0, 4.30
2019/05/24 00:11:00, 24.25, 23.71, 23.54, 34.40, 33.25, 0, 0, 4.29
2019/05/24 00:12:00, 24.25, 23.74, 23.54, 34.47, 33.25, 0, 0, 4.30
2019/05/24 00:13:00, 24.25, 23.73, 23.54, 34.40, 33.24, 0, 0, 4.30
2019/05/24 00:14:00, 24.25, 23.76, 23.54, 34.41, 33.23, 0, 0, 4.30
2019/05/24 00:15:00, 24.25, 23.73, 23.56, 34.44, 33.24, 0, 0, 4.29
2019/05/24 00:16:00, 24.25, 23.76, 23.57, 34.40, 33.24, 0, 0, 4.30
2019/05/24 00:17:00, 24.25, 23.73, 23.56, 34.43, 33.26, 0, 0, 4.30
2019/05/24 00:18:00, 24.25, 23.74, 23.58, 34.41, 33.23, 0, 0, 4.30
2019/05/24 00:19:00, 24.25, 23.76, 23.57, 34.40, 33.26, 0, 0, 4.30
2019/05/24 00:20:00, 24.25, 23.76, 23.56, 34.43, 33.26, 0, 0, 4.30
2019/05/24 00:21:00, 24.25, 23.76, 23.57, 34.43, 33.23, 0, 0, 4.30
2019/05/24 00:22:00, 24.25, 23.77, 23.57, 34.44, 33.26, 0, 0, 4.30
2019/05/24 00:23:00, 24.25, 23.77, 23.57, 34.43, 33.26, 0, 0, 4.30
2019/05/24 00:24:00, 24.25, 23.76, 23.57, 34.41, 33.22, 0, 0, 4.29
2019/05/24 00:25:00, 24.25, 23.77, 23.57, 34.42, 33.23, 0, 0, 4.30
2019/05/24 00:26:00, 24.25, 23.77, 23.58, 34.42, 33.25, 0, 0, 4.30
2019/05/24 00:27:00, 24.25, 23.77, 23.54, 34.40, 33.25, 0, 0, 4.30
2019/05/24 00:28:00, 24.25, 23.76, 23.56, 34.40, 33.26, 0, 0, 4.30
2019/05/24 00:29:00, 24.25, 23.76, 23.58, 34.44, 33.26, 0, 0, 4.30
2019/05/24 00:30:00, 24.25, 23.76, 23.56, 34.42, 33.27, 0, 0, 4.30
2019/05/24 00:31:00, 24.25, 23.77, 23.57, 34.44, 33.24, 0, 0, 4.29
2019/05/24 00:32:00, 24.25, 23.76, 23.58, 34.43, 33.26, 0, 0, 4.30
2019/05/24 00:33:00, 24.25, 23.77, 23.57, 34.47, 33.28, 0, 0, 4.29
2019/05/24 00:34:00, 24.25, 23.73, 23.54, 34.45, 33.26, 0, 0, 4.30
2019/05/24 00:35:00, 24.25, 23.76, 23.54, 34.43, 33.26, 0, 0, 4.30
2019/05/24 00:36:00, 24.25, 23.76, 23.56, 34.49, 33.30, 0, 0, 4.30
2019/05/24 00:37:00, 24.25, 23.71, 23.57, 34.47, 33.28, 0, 0, 4.30
2019/05/24 00:38:00, 24.25, 23.76, 23.56, 34.48, 33.30, 0, 0, 4.30
2019/05/24 00:39:00, 24.25, 23.76, 23.57, 34.48, 33.29, 0, 0, 4.30
2019/05/24 00:40:00, 24.25, 23.76, 23.54, 34.43, 33.27, 0, 0, 4.30
2019/05/24 00:41:00, 24.25, 23.77, 23.57, 34.45, 33.25, 0, 0, 4.30
2019/05/24 00:42:00, 24.25, 23.77, 23.56, 34.47, 33.28, 0, 0, 4.29
2019/05/24 00:43:00, 24.25, 23.74, 23.56, 34.51, 33.28, 0, 0, 4.30
2019/05/24 00:44:00, 24.25, 23.76, 23.54, 34.48, 33.27, 0, 0, 4.30
2019/05/24 00:45:00, 24.25, 23.74, 23.57, 34.40, 33.25, 0, 0, 4.29
2019/05/24 00:46:00, 24.25, 23.73, 23.57, 34.45, 33.24, 0, 0, 4.30
2019/05/24 00:47:00, 24.25, 23.74, 23.52, 34.51, 33.29, 0, 0, 4.30
2019/05/24 00:48:00, 24.25, 23.74, 23.56, 34.47, 33.30, 0, 0, 4.30
2019/05/24 00:49:00, 24.25, 23.76, 23.56, 34.48, 33.27, 0, 0, 4.30
