Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/06/02 00:08:00, 24.75, 24.39, 24.17, 29.98, 28.85, 0, 0, 4.27
2019/06/02 00:09:00, 24.75, 24.38, 24.19, 30.21, 28.96, 0, 0, 4.27
2019/06/02 00:10:00, 24.75, 24.40, 24.20, 30.05, 28.89, 0, 0, 4.27
2019/06/02 00:11:00, 24.75, 24.40, 24.18, 30.09, 28.88, 0, 0, 4.27
2019/06/02 00:12:00, 24.75, 24.38, 24.22, 29.95, 28.82, 0, 0, 4.27
2019/06/02 00:13:00, 24.75, 24.36, 24.18, 30.20, 28.91, 0, 0, 4.27
2019/06/02 00:14:00, 24.75, 24.40, 24.20, 30.04, 28.93, 0, 0, 4.27
2019/06/02 00:15:00, 24.75, 24.42, 24.20, 30.08, 28.87, 0, 0, 4.27
2019/06/02 00:16:00, 24.75, 24.40, 24.21, 30.13, 28.96, 0, 0, 4.27
2019/06/02 00:17:00, 24.75, 24.39, 24.21, 29.95, 28.85, 0, 0, 4.27
2019/06/02 00:18:00, 24.75, 24.36, 24.20, 30.13, 28.89, 0, 0, 4.27
2019/06/02 00:19:00, 24.75, 24.38, 24.19, 30.17, 29.01, 0, 0, 4.27
2019/06/02 00:20:00, 24.75, 24.40, 24.20, 30.16, 28.98, 0, 0, 4.27
2019/06/02 00:21:00, 24.75, 24.36, 24.19, 30.05, 28.91, 0, 0, 4.27
2019/06/02 00:22:00, 24.75, 24.36, 24.18, 30.23, 28.97, 0, 0, 4.27
2019/06/02 00:23:00, 24.75, 24.36, 24.17, 30.23, 28.97, 0, 0, 4.27
2019/06/02 00:24:00, 24.75, 24.35, 24.15, 30.18, 29.06, 0, 0, 4.27
2019/06/02 00:25:00, 24.75, 24.35, 24.16, 30.27, 29.04, 0, 0, 4.27
2019/06/02 00:26:00, 24.75, 24.35, 24.13, 30.18, 28.94, 0, 0, 4.27
2019/06/02 00:27:00, 24.75, 24.33, 24.15, 30.37, 29.17, 0, 0, 4.27
2019/06/02 00:28:00, 24.75, 24.35, 24.13, 30.34, 29.11, 0, 0, 4.27
2019/06/02 00:29:00, 24.75, 24.35, 24.17, 30.27, 29.06, 0, 0, 4.27
2019/06/02 00:30:00, 24.75, 24.33, 24.13, 30.33, 29.05, 0, 0, 4.27
2019/06/02 00:31:00, 24.75, 24.32, 24.13, 30.34, 29.10, 0, 0, 4.27
2019/06/02 00:32:00, 24.75, 24.31, 24.13, 30.40, 29.13, 0, 0, 4.27
2019/06/02 00:33:00, 24.75, 24.31, 24.13, 30.40, 29.21, 0, 0, 4.27
2019/06/02 00:34:00, 24.75, 24.32, 24.15, 30.40, 29.17, 0, 0, 4.27
2019/06/02 00:35:00, 24.75, 24.31, 24.13, 30.19, 29.07, 0, 0, 4.27
2019/06/02 00:36:00, 24.75, 24.31, 24.10, 30.41, 29.16, 0, 0, 4.27
2019/06/02 00:37:00, 24.75, 24.29, 24.11, 30.46, 29.23, 0, 0, 4.27
2019/06/02 00:38:00, 24.75, 24.29, 24.10, 30.46, 29.22, 0, 0, 4.27
2019/06/02 00:39:00, 24.75, 24.31, 24.13, 30.42, 29.21, 0, 0, 4.27
2019/06/02 00:40:00, 24.75, 24.27, 24.10, 30.41, 29.20, 0, 0, 4.27
2019/06/02 00:41:00, 24.75, 24.27, 24.10, 30.57, 29.31, 0, 0, 4.27
2019/06/02 00:42:00, 24.75, 24.27, 24.10, 30.48, 29.31, 0, 0, 4.27
2019/06/02 00:43:00, 24.75, 24.27, 24.09, 30.49, 29.32, 0, 0, 4.27
2019/06/02 00:44:00, 24.75, 24.31, 24.11, 30.43, 29.27, 0, 0, 4.27
2019/06/02 00:45:00, 24.75, 24.27, 24.09, 30.49, 29.21, 0, 0, 4.27
2019/06/02 00:46:00, 24.75, 24.27, 24.10, 30.53, 29.29, 0, 0, 4.27
2019/06/02 00:47:00, 24.75, 24.26, 24.09, 30.51, 29.30, 0, 0, 4.27
2019/06/02 00:48:00, 24.75, 24.25, 24.07, 30.57, 29.33, 0, 0, 4.27
2019/06/02 00:49:00, 24.75, 24.26, 24.05, 30.58, 29.36, 0, 0, 4.27
2019/06/02 00:50:00, 24.75, 24.27, 24.06, 30.72, 29.43, 0, 0, 4.27
2019/06/02 00:51:00, 24.75, 24.27, 24.08, 30.56, 29.38, 0, 0, 4.27
2019/06/02 00:52:00, 24.75, 24.23, 24.08, 30.47, 29.27, 0, 0, 4.27
2019/06/02 00:53:00, 24.75, 24.26, 24.06, 30.67, 29.38, 0, 0, 4.27
2019/06/02 00:54:00, 24.75, 24.26, 24.06, 30.79, 29.51, 0, 0, 4.27
2019/06/02 00:55:00, 24.75, 24.26, 24.06, 30.58, 29.43, 0, 0, 4.27
2019/06/02 00:56:00, 24.75, 24.23, 24.06, 30.54, 29.31, 0, 0, 4.27
2019/06/02 00:57:00, 24.75, 24.25, 24.03, 30.69, 29.37, 0, 0, 4.27
2019/06/02 00:58:00, 24.75, 24.26, 24.04, 30.80, 29.57, 0, 0, 4.27
