Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/07/14 00:08:00, 22.75, 22.37, 22.16, 34.24, 34.07, 0, 0, 4.17
2019/07/14 00:09:00, 22.75, 22.37, 22.14, 34.26, 34.09, 0, 0, 4.16
2019/07/14 00:10:00, 22.75, 22.36, 22.15, 34.20, 34.06, 0, 0, 4.17
2019/07/14 00:11:00, 22.75, 22.37, 22.14, 34.26, 34.08, 0, 0, 4.16
2019/07/14 00:12:00, 22.75, 22.35, 22.14, 34.22, 34.08, 0, 0, 4.16
2019/07/14 00:13:00, 22.75, 22.37, 22.14, 34.24, 34.06, 0, 0, 4.16
2019/07/14 00:14:00, 22.75, 22.35, 22.13, 34.23, 34.06, 0, 0, 4.16
2019/07/14 00:15:00, 22.75, 22.35, 22.14, 34.19, 34.04, 0, 0, 4.16
2019/07/14 00:16:00, 22.75, 22.36, 22.14, 34.15, 34.04, 0, 0, 4.16
2019/07/14 00:17:00, 22.75, 22.36, 22.13, 34.15, 34.03, 0, 0, 4.16
2019/07/14 00:18:00, 22.75, 22.36, 22.13, 34.20, 34.03, 0, 0, 4.16
2019/07/14 00:19:00, 22.75, 22.35, 22.14, 34.26, 34.04, 0, 0, 4.16
2019/07/14 00:20:00, 22.75, 22.36, 22.11, 34.17, 34.03, 0, 0, 4.16
2019/07/14 00:21:00, 22.75, 22.35, 22.12, 34.16, 34.05, 0, 0, 4.16
2019/07/14 00:22:00, 22.75, 22.35, 22.12, 34.20, 34.06, 0, 0, 4.16
2019/07/14 00:23:00, 22.75, 22.32, 22.12, 34.19, 34.05, 0, 0, 4.16
2019/07/14 00:24:00, 22.75, 22.33, 22.12, 34.20, 34.06, 0, 0, 4.16
2019/07/14 00:25:00, 22.75, 22.35, 22.11, 34.28, 34.06, 0, 0, 4.16
2019/07/14 00:26:00, 22.75, 22.30, 22.11, 34.20, 34.06, 0, 0, 4.17
2019/07/14 00:27:00, 22.75, 22.33, 22.11, 34.19, 34.05, 0, 0, 4.16
2019/07/14 00:28:00, 22.75, 22.32, 22.11, 34.22, 34.05, 0, 0, 4.16
2019/07/14 00:29:00, 22.75, 22.33, 22.09, 34.20, 34.07, 0, 0, 4.16
2019/07/14 00:30:00, 22.75, 22.32, 22.10, 34.24, 34.05, 0, 0, 4.16
2019/07/14 00:31:00, 22.75, 22.33, 22.11, 34.21, 34.05, 0, 0, 4.16
2019/07/14 00:32:00, 22.75, 22.35, 22.06, 34.21, 34.07, 0, 0, 4.16
2019/07/14 00:33:00, 22.75, 22.32, 22.11, 34.22, 34.06, 0, 0, 4.16
2019/07/14 00:34:00, 22.75, 22.29, 22.06, 34.24, 34.06, 0, 0, 4.16
2019/07/14 00:35:00, 22.75, 22.30, 22.09, 34.22, 34.07, 0, 0, 4.16
2019/07/14 00:36:00, 22.75, 22.30, 22.09, 34.21, 34.07, 0, 0, 4.16
2019/07/14 00:37:00, 22.75, 22.30, 22.10, 34.20, 34.06, 0, 0, 4.16
2019/07/14 00:38:00, 22.75, 22.30, 22.06, 34.17, 34.04, 0, 0, 4.16
2019/07/14 00:39:00, 22.75, 22.30, 22.08, 34.20, 34.07, 0, 0, 4.16
2019/07/14 00:40:00, 22.75, 22.29, 22.06, 34.22, 34.06, 0, 0, 4.16
2019/07/14 00:41:00, 22.75, 22.30, 22.05, 34.21, 34.06, 0, 0, 4.16
2019/07/14 00:42:00, 22.75, 22.29, 22.09, 34.21, 34.06, 0, 0, 4.16
2019/07/14 00:43:00, 22.75, 22.29, 22.05, 34.16, 34.08, 0, 0, 4.17
2019/07/14 00:44:00, 22.75, 22.29, 22.06, 34.21, 34.07, 0, 0, 4.16
