Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/05/06 00:08:00, 24.00, 23.50, 23.33, 19.28, 17.59, 0, 0, 4.38
2019/05/06 00:09:00, 24.00, 23.54, 23.32, 19.40, 17.62, 0, 0, 4.38
2019/05/06 00:10:00, 24.00, 23.53, 23.33, 19.40, 17.63, 0, 0, 4.38
2019/05/06 00:11:00, 24.00, 23.54, 23.34, 19.30, 17.58, 0, 0, 4.38
2019/05/06 00:12:00, 24.00, 23.54, 23.35, 19.30, 17.58, 0, 0, 4.38
2019/05/06 00:13:00, 24.00, 23.53, 23.34, 19.24, 17.52, 0, 0, 4.38
2019/05/06 00:14:00, 24.00, 23.52, 23.35, 19.30, 17.52, 0, 0, 4.38
2019/05/06 00:15:00, 24.00, 23.52, 23.33, 19.36, 17.59, 0, 0, 4.38
2019/05/06 00:16:00, 24.00, 23.54, 23.33, 19.36, 17.64, 0, 0, 4.38
2019/05/06 00:17:00, 24.00, 23.54, 23.32, 19.30, 17.59, 0, 0, 4.38
2019/05/06 00:18:00, 24.00, 23.53, 23.32, 19.33, 17.59, 0, 0, 4.38
2019/05/06 00:19:00, 24.00, 23.50, 23.31, 19.38, 17.61, 0, 0, 4.38
2019/05/06 00:20:00, 24.00, 23.50, 23.31, 19.38, 17.61, 0, 0, 4.38
2019/05/06 00:21:00, 24.00, 23.53, 23.32, 19.38, 17.64, 0, 0, 4.38
2019/05/06 00:22:00, 24.00, 23.53, 23.31, 19.31, 17.62, 0, 0, 4.38
2019/05/06 00:23:00, 24.00, 23.53, 23.34, 19.35, 17.59, 0, 0, 4.38
2019/05/06 00:24:00, 24.00, 23.52, 23.32, 19.30, 17.57, 0, 0, 4.38
2019/05/06 00:25:00, 24.00, 23.53, 23.33, 19.35, 17.61, 0, 0, 4.38
2019/05/06 00:26:00, 24.00, 23.52, 23.31, 19.33, 17.58, 0, 0, 4.38
2019/05/06 00:27:00, 24.00, 23.53, 23.31, 19.31, 17.59, 0, 0, 4.38
2019/05/06 00:28:00, 24.00, 23.52, 23.32, 19.38, 17.61, 0, 0, 4.38
2019/05/06 00:29:00, 24.00, 23.52, 23.33, 19.35, 17.59, 0, 0, 4.38
2019/05/06 00:30:00, 24.00, 23.52, 23.32, 19.31, 17.58, 0, 0, 4.38
2019/05/06 00:31:00, 24.00, 23.50, 23.30, 19.30, 17.59, 0, 0, 4.38
2019/05/06 00:32:00, 24.00, 23.50, 23.31, 19.38, 17.62, 0, 0, 4.38
2019/05/06 00:33:00, 24.00, 23.50, 23.30, 19.33, 17.62, 0, 0, 4.38
2019/05/06 00:34:00, 24.00, 23.49, 23.31, 19.38, 17.61, 0, 0, 4.38
2019/05/06 00:35:00, 24.00, 23.49, 23.28, 19.38, 17.64, 0, 0, 4.38
2019/05/06 00:36:00, 24.00, 23.47, 23.31, 19.38, 17.65, 0, 0, 4.38
2019/05/06 00:37:00, 24.00, 23.50, 23.30, 19.40, 17.63, 0, 0, 4.38
2019/05/06 00:38:00, 24.00, 23.49, 23.30, 19.41, 17.61, 0, 0, 4.38
2019/05/06 00:39:00, 24.00, 23.52, 23.28, 19.41, 17.63, 0, 0, 4.38
2019/05/06 00:40:00, 24.00, 23.50, 23.31, 19.36, 17.65, 0, 0, 4.38
2019/05/06 00:41:00, 24.00, 23.52, 23.32, 19.36, 17.65, 0, 0, 4.38
2019/05/06 00:42:00, 24.00, 23.52, 23.32, 19.31, 17.60, 0, 0, 4.38
2019/05/06 00:43:00, 24.00, 23.52, 23.29, 19.31, 17.57, 0, 0, 4.38
2019/05/06 00:44:00, 24.00, 23.47, 23.28, 19.40, 17.63, 0, 0, 4.38
2019/05/06 00:45:00, 24.00, 23.49, 23.29, 19.41, 17.67, 0, 0, 4.38
2019/05/06 00:46:00, 24.00, 23.52, 23.31, 19.35, 17.65, 0, 0, 4.38
2019/05/06 00:47:00, 24.00, 23.50, 23.30, 19.36, 17.64, 0, 0, 4.38
2019/05/06 00:48:00, 24.00, 23.49, 23.30, 19.36, 17.63, 0, 0, 4.38
2019/05/06 00:49:00, 24.00, 23.50, 23.32, 19.36, 17.64, 0, 0, 4.38
2019/05/06 00:50:00, 24.00, 23.50, 23.29, 19.33, 17.63, 0, 0, 4.38
2019/05/06 00:51:00, 24.00, 23.52, 23.30, 19.30, 17.61, 0, 0, 4.38
2019/05/06 00:52:00, 24.00, 23.49, 23.28, 19.38, 17.60, 0, 0, 4.38
2019/05/06 00:53:00, 24.00, 23.49, 23.28, 19.41, 17.63, 0, 0, 4.38
2019/05/06 00:54:00, 24.00, 23.47, 23.28, 19.41, 17.67, 0, 0, 4.38
2019/05/06 00:55:00, 24.00, 23.50, 23.28, 19.43, 17.67, 0, 0, 4.38
2019/05/06 00:56:00, 24.00, 23.49, 23.30, 19.36, 17.63, 0, 0, 4.38
2019/05/06 00:57:00, 24.00, 23.50, 23.29, 19.43, 17.65, 0, 0, 4.38
2019/05/06 00:58:00, 24.00, 23.47, 23.31, 19.40, 17.65, 0, 0, 4.38
2019/05/06 00:59:00, 24.00, 23.50, 23.25, 19.35, 17.62, 0, 0, 4.38
2019/05/06 01:00:00, 24.00, 23.50, 23.30, 19.41, 17.64, 0, 0, 4.38
2019/05/06 01:01:00, 24.00, 23.50, 23.32, 19.36, 17.62, 0, 0, 4.38
2019/05/06 01:02:00, 24.00, 23.49, 23.30, 19.35, 17.62, 0, 0, 4.38
2019/05/06 01:03:00, 24.00, 23.49, 23.29, 19.43, 17.60, 0, 0, 4.38
2019/05/06 01:04:00, 24.00, 23.50, 23.28, 19.40, 17.65, 0, 0, 4.38
2019/05/06 01:05:00, 24.00, 23.49, 23.30, 19.38, 17.64, 0, 0, 4.38
2019/05/06 01:06:00, 24.00, 23.50, 23.32, 19.33, 17.64, 0, 0, 4.38
2019/05/06 01:07:00, 24.00, 23.50, 23.31, 19.35, 17.62, 0, 0, 4.38
2019/05/06 01:08:00, 24.00, 23.49, 23.28, 19.39, 17.64, 0, 0, 4.38
