Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/06/19 00:08:00, 24.50, 24.12, 23.91, 39.32, 38.79, 0, 0, 4.23
2019/06/19 00:09:00, 24.50, 24.12, 23.92, 39.29, 38.81, 0, 0, 4.23
2019/06/19 00:10:00, 24.50, 24.11, 23.90, 39.32, 38.81, 0, 0, 4.23
2019/06/19 00:11:00, 24.50, 24.11, 23.94, 39.33, 38.84, 0, 0, 4.23
2019/06/19 00:12:00, 24.50, 24.12, 23.91, 39.34, 38.84, 0, 0, 4.23
2019/06/19 00:13:00, 24.50, 24.12, 23.91, 39.37, 38.87, 0, 0, 4.23
2019/06/19 00:14:00, 24.50, 24.09, 23.91, 39.32, 38.89, 0, 0, 4.23
2019/06/19 00:15:00, 24.50, 24.08, 23.90, 39.38, 38.89, 0, 0, 4.23
2019/06/19 00:16:00, 24.50, 24.09, 23.90, 39.38, 38.89, 0, 0, 4.23
2019/06/19 00:17:00, 24.50, 24.11, 23.92, 39.41, 38.92, 0, 0, 4.23
2019/06/19 00:18:00, 24.50, 24.09, 23.89, 39.41, 38.92, 0, 0, 4.23
2019/06/19 00:19:00, 24.50, 24.11, 23.92, 39.45, 38.93, 0, 0, 4.23
2019/06/19 00:20:00, 24.50, 24.11, 23.89, 39.38, 38.92, 0, 0, 4.23
2019/06/19 00:21:00, 24.50, 24.11, 23.90, 39.48, 38.94, 0, 0, 4.23
2019/06/19 00:22:00, 24.50, 24.09, 23.92, 39.45, 38.97, 0, 0, 4.23
2019/06/19 00:23:00, 24.50, 24.11, 23.90, 39.42, 38.95, 0, 0, 4.23
2019/06/19 00:24:00, 24.50, 24.11, 23.89, 39.45, 38.95, 0, 0, 4.23
2019/06/19 00:25:00, 24.50, 24.12, 23.92, 39.39, 38.92, 0, 0, 4.23
2019/06/19 00:26:00, 24.50, 24.09, 23.91, 39.46, 38.95, 0, 0, 4.23
2019/06/19 00:27:00, 24.50, 24.09, 23.91, 39.47, 38.98, 0, 0, 4.23
2019/06/19 00:28:00, 24.50, 24.09, 23.91, 39.41, 38.95, 0, 0, 4.23
2019/06/19 00:29:00, 24.50, 24.09, 23.92, 39.44, 38.96, 0, 0, 4.23
