Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/04/24 00:08:00, 23.25, 23.32, 23.13, 23.81, 21.80, 0, 0, 4.50
2019/04/24 00:09:00, 23.25, 23.33, 23.15, 23.82, 21.83, 0, 0, 4.50
2019/04/24 00:10:00, 23.25, 23.33, 23.13, 23.82, 21.81, 0, 0, 4.50
2019/04/24 00:11:00, 23.25, 23.32, 23.14, 23.82, 21.81, 0, 0, 4.50
2019/04/24 00:12:00, 23.25, 23.35, 23.16, 23.76, 21.80, 0, 0, 4.50
2019/04/24 00:13:00, 23.25, 23.32, 23.15, 23.81, 21.80, 0, 0, 4.50
2019/04/24 00:14:00, 23.25, 23.36, 23.16, 23.78, 21.78, 0, 0, 4.50
2019/04/24 00:15:00, 23.25, 23.35, 23.14, 23.76, 21.77, 0, 0, 4.50
2019/04/24 00:16:00, 23.25, 23.32, 23.15, 23.80, 21.77, 0, 0, 4.50
2019/04/24 00:17:00, 23.25, 23.32, 23.15, 23.78, 21.77, 0, 0, 4.50
2019/04/24 00:18:00, 23.25, 23.32, 23.14, 23.76, 21.76, 0, 0, 4.50
2019/04/24 00:19:00, 23.25, 23.33, 23.13, 23.79, 21.75, 0, 0, 4.50
2019/04/24 00:20:00, 23.25, 23.33, 23.14, 23.73, 21.76, 0, 0, 4.50
2019/04/24 00:21:00, 23.25, 23.33, 23.13, 23.77, 21.76, 0, 0, 4.50
2019/04/24 00:22:00, 23.25, 23.30, 23.15, 23.75, 21.74, 0, 0, 4.50
2019/04/24 00:23:00, 23.25, 23.30, 23.13, 23.75, 21.74, 0, 0, 4.50
2019/04/24 00:24:00, 23.25, 23.32, 23.13, 23.68, 21.74, 0, 0, 4.50
2019/04/24 00:25:00, 23.25, 23.32, 23.15, 23.74, 21.72, 0, 0, 4.50
2019/04/24 00:26:00, 23.25, 23.32, 23.13, 23.75, 21.73, 0, 0, 4.50
2019/04/24 00:27:00, 23.25, 23.35, 23.15, 23.74, 21.72, 0, 0, 4.50
2019/04/24 00:28:00, 23.25, 23.32, 23.16, 23.72, 21.70, 0, 0, 4.50
2019/04/24 00:29:00, 23.25, 23.33, 23.13, 23.75, 21.71, 0, 0, 4.50
2019/04/24 00:30:00, 23.25, 23.33, 23.15, 23.68, 21.70, 0, 0, 4.50
2019/04/24 00:31:00, 23.25, 23.35, 23.15, 23.69, 21.69, 0, 0, 4.50
2019/04/24 00:32:00, 23.25, 23.33, 23.16, 23.70, 21.70, 0, 0, 4.50
2019/04/24 00:33:00, 23.25, 23.32, 23.15, 23.68, 21.70, 0, 0, 4.50
2019/04/24 00:34:00, 23.25, 23.32, 23.16, 23.65, 21.67, 0, 0, 4.50
2019/04/24 00:35:00, 23.25, 23.35, 23.15, 23.68, 21.66, 0, 0, 4.50
2019/04/24 00:36:00, 23.25, 23.32, 23.13, 23.65, 21.67, 0, 0, 4.50
2019/04/24 00:37:00, 23.25, 23.33, 23.14, 23.66, 21.67, 0, 0, 4.50
2019/04/24 00:38:00, 23.25, 23.33, 23.13, 23.66, 21.65, 0, 0, 4.50
2019/04/24 00:39:00, 23.25, 23.33, 23.15, 23.60, 21.64, 0, 0, 4.50
2019/04/24 00:40:00, 23.25, 23.33, 23.15, 23.68, 21.65, 0, 0, 4.50
2019/04/24 00:41:00, 23.25, 23.33, 23.14, 23.63, 21.65, 0, 0, 4.50
2019/04/24 00:42:00, 23.25, 23.33, 23.13, 23.68, 21.64, 0, 0, 4.50
2019/04/24 00:43:00, 23.25, 23.35, 23.15, 23.65, 21.63, 0, 0, 4.50
2019/04/24 00:44:00, 23.25, 23.35, 23.15, 23.60, 21.64, 0, 0, 4.50
2019/04/24 00:45:00, 23.25, 23.33, 23.15, 23.62, 21.64, 0, 0, 4.50
2019/04/24 00:46:00, 23.25, 23.33, 23.14, 23.62, 21.63, 0, 0, 4.50
2019/04/24 00:47:00, 23.25, 23.33, 23.15, 23.64, 21.63, 0, 0, 4.50
2019/04/24 00:48:00, 23.25, 23.30, 23.12, 23.58, 21.61, 0, 0, 4.50
2019/04/24 00:49:00, 23.25, 23.33, 23.13, 23.68, 21.62, 0, 0, 4.50
2019/04/24 00:50:00, 23.25, 23.33, 23.12, 23.59, 21.61, 0, 0, 4.50
2019/04/24 00:51:00, 23.25, 23.30, 23.15, 23.62, 21.61, 0, 0, 4.50
2019/04/24 00:52:00, 23.25, 23.32, 23.13, 23.60, 21.61, 0, 0, 4.50
2019/04/24 00:53:00, 23.25, 23.32, 23.14, 23.59, 21.61, 0, 0, 4.50
2019/04/24 00:54:00, 23.25, 23.32, 23.13, 23.63, 21.61, 0, 0, 4.50
2019/04/24 00:55:00, 23.25, 23.30, 23.15, 23.60, 21.62, 0, 0, 4.50
