Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/05/16 00:08:00, 24.50, 23.88, 23.71, 22.00, 20.38, 0, 0, 4.33
2019/05/16 00:09:00, 24.50, 23.88, 23.69, 22.02, 20.37, 0, 0, 4.33
2019/05/16 00:10:00, 24.50, 23.91, 23.71, 21.98, 20.36, 0, 0, 4.33
2019/05/16 00:11:00, 24.50, 23.88, 23.72, 22.00, 20.37, 0, 0, 4.33
2019/05/16 00:12:00, 24.50, 23.90, 23.69, 22.03, 20.38, 0, 0, 4.33
2019/05/16 00:13:00, 24.50, 23.91, 23.72, 22.02, 20.38, 0, 0, 4.33
2019/05/16 00:14:00, 24.50, 23.90, 23.71, 22.00, 20.38, 0, 0, 4.33
2019/05/16 00:15:00, 24.50, 23.90, 23.71, 22.03, 20.38, 0, 0, 4.33
2019/05/16 00:16:00, 24.50, 23.88, 23.72, 22.06, 20.39, 0, 0, 4.32
2019/05/16 00:17:00, 24.50, 23.90, 23.71, 22.01, 20.39, 0, 0, 4.33
2019/05/16 00:18:00, 24.50, 23.85, 23.69, 22.03, 20.40, 0, 0, 4.33
2019/05/16 00:19:00, 24.50, 23.87, 23.71, 22.06, 20.42, 0, 0, 4.33
2019/05/16 00:20:00, 24.50, 23.87, 23.68, 22.05, 20.42, 0, 0, 4.33
2019/05/16 00:21:00, 24.25, 23.87, 23.67, 22.05, 20.43, 0, 0, 4.33
2019/05/16 00:22:00, 24.50, 23.88, 23.66, 22.08, 20.43, 0, 0, 4.33
2019/05/16 00:23:00, 24.50, 23.87, 23.66, 22.06, 20.43, 0, 0, 4.33
2019/05/16 00:24:00, 24.50, 23.85, 23.67, 22.06, 20.43, 0, 0, 4.33
2019/05/16 00:25:00, 24.50, 23.85, 23.66, 22.11, 20.45, 0, 0, 4.33
2019/05/16 00:26:00, 24.50, 23.87, 23.66, 22.14, 20.45, 0, 0, 4.33
2019/05/16 00:27:00, 24.25, 23.85, 23.67, 22.10, 20.46, 0, 0, 4.32
2019/05/16 00:28:00, 24.50, 23.84, 23.66, 22.09, 20.48, 0, 0, 4.33
2019/05/16 00:29:00, 24.25, 23.85, 23.65, 22.10, 20.47, 0, 0, 4.33
2019/05/16 00:30:00, 24.50, 23.85, 23.66, 22.13, 20.49, 0, 0, 4.33
2019/05/16 00:31:00, 24.50, 23.84, 23.65, 22.11, 20.49, 0, 0, 4.33
2019/05/16 00:32:00, 24.25, 23.85, 23.65, 22.11, 20.48, 0, 0, 4.33
2019/05/16 00:33:00, 24.25, 23.81, 23.66, 22.09, 20.48, 0, 0, 4.33
2019/05/16 00:34:00, 24.25, 23.83, 23.67, 22.10, 20.49, 0, 0, 4.33
2019/05/16 00:35:00, 24.25, 23.84, 23.66, 22.10, 20.49, 0, 0, 4.33
2019/05/16 00:36:00, 24.25, 23.87, 23.65, 22.14, 20.49, 0, 0, 4.33
2019/05/16 00:37:00, 24.25, 23.84, 23.65, 22.10, 20.50, 0, 0, 4.33
2019/05/16 00:38:00, 24.25, 23.84, 23.66, 22.14, 20.50, 0, 0, 4.32
2019/05/16 00:39:00, 24.25, 23.80, 23.65, 22.17, 20.50, 0, 0, 4.33
