Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/07/27 00:08:00, 24.75, 24.53, 24.33, 52.86, 52.46, 0, 0, 4.13
2019/07/27 00:09:00, 24.75, 24.54, 24.34, 52.84, 52.46, 0, 0, 4.13
2019/07/27 00:10:00, 24.75, 24.52, 24.34, 52.89, 52.46, 0, 0, 4.13
2019/07/27 00:11:00, 24.75, 24.52, 24.32, 52.88, 52.47, 0, 0, 4.13
2019/07/27 00:12:00, 24.75, 24.52, 24.33, 52.83, 52.48, 0, 0, 4.13
2019/07/27 00:13:00, 24.75, 24.50, 24.32, 52.89, 52.47, 0, 0, 4.13
2019/07/27 00:14:00, 24.75, 24.52, 24.32, 52.86, 52.48, 0, 0, 4.13
2019/07/27 00:15:00, 24.75, 24.52, 24.32, 52.86, 52.49, 0, 0, 4.13
2019/07/27 00:16:00, 24.75, 24.52, 24.32, 52.93, 52.50, 0, 0, 4.13
2019/07/27 00:17:00, 24.75, 24.50, 24.32, 52.92, 52.50, 0, 0, 4.13
2019/07/27 00:18:00, 24.75, 24.52, 24.28, 52.92, 52.51, 0, 0, 4.13
2019/07/27 00:19:00, 24.75, 24.50, 24.31, 52.92, 52.53, 0, 0, 4.13
2019/07/27 00:20:00, 24.75, 24.52, 24.33, 52.93, 52.52, 0, 0, 4.13
2019/07/27 00:21:00, 24.75, 24.52, 24.32, 52.87, 52.53, 0, 0, 4.13
2019/07/27 00:22:00, 24.75, 24.52, 24.31, 52.91, 52.54, 0, 0, 4.13
2019/07/27 00:23:00, 24.75, 24.52, 24.30, 52.91, 52.54, 0, 0, 4.13
2019/07/27 00:24:00, 24.75, 24.52, 24.32, 52.91, 52.51, 0, 0, 4.13
2019/07/27 00:25:00, 24.75, 24.50, 24.30, 52.91, 52.50, 0, 0, 4.13
2019/07/27 00:26:00, 24.75, 24.52, 24.30, 52.93, 52.52, 0, 0, 4.13
2019/07/27 00:27:00, 24.75, 24.52, 24.32, 52.91, 52.54, 0, 0, 4.13
2019/07/27 00:28:00, 24.75, 24.52, 24.31, 52.94, 52.54, 0, 0, 4.13
2019/07/27 00:29:00, 24.75, 24.50, 24.30, 52.97, 52.54, 0, 0, 4.13
2019/07/27 00:30:00, 24.75, 24.47, 24.32, 52.94, 52.54, 0, 0, 4.13
2019/07/27 00:31:00, 24.75, 24.49, 24.31, 52.92, 52.54, 0, 0, 4.13
2019/07/27 00:32:00, 24.75, 24.50, 24.31, 52.99, 52.57, 0, 0, 4.13
2019/07/27 00:33:00, 24.75, 24.52, 24.33, 52.94, 52.57, 0, 0, 4.13
2019/07/27 00:34:00, 24.75, 24.50, 24.31, 52.93, 52.54, 0, 0, 4.13
2019/07/27 00:35:00, 24.75, 24.50, 24.31, 52.99, 52.57, 0, 0, 4.13
2019/07/27 00:36:00, 24.75, 24.49, 24.32, 53.01, 52.57, 0, 0, 4.13
2019/07/27 00:37:00, 24.75, 24.49, 24.31, 52.94, 52.56, 0, 0, 4.13
2019/07/27 00:38:00, 24.75, 24.50, 24.30, 52.97, 52.57, 0, 0, 4.13
2019/07/27 00:39:00, 24.75, 24.53, 24.28, 52.93, 52.57, 0, 0, 4.13
2019/07/27 00:40:00, 24.75, 24.49, 24.32, 52.93, 52.57, 0, 0, 4.13
2019/07/27 00:41:00, 24.75, 24.50, 24.31, 52.96, 52.59, 0, 0, 4.13
2019/07/27 00:42:00, 24.75, 24.53, 24.31, 52.99, 52.57, 0, 0, 4.13
2019/07/27 00:43:00, 24.75, 24.50, 24.28, 52.98, 52.60, 0, 0, 4.13
2019/07/27 00:44:00, 24.75, 24.47, 24.28, 53.00, 52.63, 0, 0, 4.13
2019/07/27 00:45:00, 24.75, 24.49, 24.30, 53.01, 52.60, 0, 0, 4.13
