Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/07/06 00:08:00, 23.25, 23.08, 22.82, 40.20, 39.98, 0, 0, 4.19
2019/07/06 00:09:00, 23.25, 23.09, 22.84, 40.25, 40.03, 0, 0, 4.19
2019/07/06 00:10:00, 23.25, 23.06, 22.86, 40.25, 40.02, 0, 0, 4.19
2019/07/06 00:11:00, 23.25, 23.03, 22.82, 40.29, 40.04, 0, 0, 4.19
2019/07/06 00:12:00, 23.25, 23.03, 22.87, 40.35, 40.08, 0, 0, 4.19
2019/07/06 00:13:00, 23.25, 23.06, 22.83, 40.30, 40.05, 0, 0, 4.19
2019/07/06 00:14:00, 23.25, 23.06, 22.83, 40.25, 40.03, 0, 0, 4.19
2019/07/06 00:15:00, 23.25, 23.06, 22.83, 40.35, 40.10, 0, 0, 4.19
2019/07/06 00:16:00, 23.25, 23.05, 22.83, 40.36, 40.13, 0, 0, 4.19
2019/07/06 00:17:00, 23.25, 23.05, 22.85, 40.31, 40.10, 0, 0, 4.19
2019/07/06 00:18:00, 23.25, 23.02, 22.84, 40.32, 40.08, 0, 0, 4.19
2019/07/06 00:19:00, 23.25, 23.05, 22.85, 40.27, 40.08, 0, 0, 4.19
2019/07/06 00:20:00, 23.25, 23.05, 22.85, 40.36, 40.08, 0, 0, 4.19
2019/07/06 00:21:00, 23.25, 23.05, 22.86, 40.38, 40.14, 0, 0, 4.19
2019/07/06 00:22:00, 23.25, 23.06, 22.82, 40.41, 40.15, 0, 0, 4.19
2019/07/06 00:23:00, 23.25, 23.03, 22.85, 40.34, 40.11, 0, 0, 4.19
2019/07/06 00:24:00, 23.25, 23.01, 22.83, 40.34, 40.11, 0, 0, 4.19
2019/07/06 00:25:00, 23.25, 23.03, 22.80, 40.48, 40.18, 0, 0, 4.19
2019/07/06 00:26:00, 23.25, 23.01, 22.82, 40.41, 40.18, 0, 0, 4.19
2019/07/06 00:27:00, 23.25, 23.02, 22.80, 40.35, 40.13, 0, 0, 4.19
2019/07/06 00:28:00, 23.25, 23.03, 22.83, 40.42, 40.18, 0, 0, 4.19
2019/07/06 00:29:00, 23.25, 23.02, 22.83, 40.51, 40.24, 0, 0, 4.19
2019/07/06 00:30:00, 23.25, 23.03, 22.83, 40.44, 40.22, 0, 0, 4.19
2019/07/06 00:31:00, 23.25, 23.06, 22.84, 40.41, 40.18, 0, 0, 4.19
2019/07/06 00:32:00, 23.25, 23.03, 22.83, 40.39, 40.18, 0, 0, 4.19
2019/07/06 00:33:00, 23.25, 23.05, 22.82, 40.45, 40.15, 0, 0, 4.19
2019/07/06 00:34:00, 23.25, 23.06, 22.84, 40.41, 40.20, 0, 0, 4.19
2019/07/06 00:35:00, 23.25, 23.03, 22.87, 40.41, 40.18, 0, 0, 4.19
2019/07/06 00:36:00, 23.25, 23.05, 22.85, 40.35, 40.14, 0, 0, 4.19
2019/07/06 00:37:00, 23.25, 23.05, 22.83, 40.36, 40.15, 0, 0, 4.19
2019/07/06 00:38:00, 23.25, 23.03, 22.80, 40.53, 40.23, 0, 0, 4.19
2019/07/06 00:39:00, 23.25, 23.03, 22.80, 40.47, 40.24, 0, 0, 4.19
2019/07/06 00:40:00, 23.25, 23.02, 22.82, 40.44, 40.26, 0, 0, 4.19
2019/07/06 00:41:00, 23.25, 23.02, 22.82, 40.46, 40.20, 0, 0, 4.19
2019/07/06 00:42:00, 23.25, 23.03, 22.84, 40.49, 40.24, 0, 0, 4.19
2019/07/06 00:43:00, 23.25, 23.03, 22.84, 40.53, 40.27, 0, 0, 4.19
2019/07/06 00:44:00, 23.25, 23.02, 22.83, 40.44, 40.21, 0, 0, 4.19
2019/07/06 00:45:00, 23.25, 23.01, 22.83, 40.52, 40.27, 0, 0, 4.19
2019/07/06 00:46:00, 23.25, 23.05, 22.82, 40.46, 40.26, 0, 0, 4.19
2019/07/06 00:47:00, 23.25, 23.03, 22.82, 40.49, 40.23, 0, 0, 4.19
2019/07/06 00:48:00, 23.25, 23.03, 22.83, 40.49, 40.24, 0, 0, 4.19
2019/07/06 00:49:00, 23.25, 23.03, 22.83, 40.50, 40.24, 0, 0, 4.19
2019/07/06 00:50:00, 23.25, 23.03, 22.80, 40.49, 40.26, 0, 0, 4.19
2019/07/06 00:51:00, 23.25, 23.01, 22.80, 40.52, 40.24, 0, 0, 4.19
2019/07/06 00:52:00, 23.25, 23.02, 22.80, 40.58, 40.30, 0, 0, 4.19
2019/07/06 00:53:00, 23.25, 22.99, 22.80, 40.48, 40.24, 0, 0, 4.19
2019/07/06 00:54:00, 23.25, 23.02, 22.80, 40.54, 40.33, 0, 0, 4.19
2019/07/06 00:55:00, 23.25, 23.05, 22.80, 40.53, 40.31, 0, 0, 4.19
2019/07/06 00:56:00, 23.25, 23.03, 22.82, 40.54, 40.31, 0, 0, 4.19
2019/07/06 00:57:00, 23.25, 23.03, 22.85, 40.50, 40.27, 0, 0, 4.19
2019/07/06 00:58:00, 23.25, 23.03, 22.82, 40.53, 40.26, 0, 0, 4.19
2019/07/06 00:59:00, 23.25, 23.05, 22.82, 40.56, 40.27, 0, 0, 4.19
2019/07/06 01:00:00, 23.25, 23.06, 22.85, 40.53, 40.26, 0, 0, 4.19
2019/07/06 01:01:00, 23.25, 23.06, 22.86, 40.46, 40.28, 0, 0, 4.19
2019/07/06 01:02:00, 23.25, 23.06, 22.85, 40.46, 40.24, 0, 0, 4.19
2019/07/06 01:03:00, 23.25, 23.05, 22.85, 40.40, 40.19, 0, 0, 4.19
2019/07/06 01:04:00, 23.25, 23.08, 22.85, 40.51, 40.25, 0, 0, 4.19
2019/07/06 01:05:00, 23.25, 23.06, 22.85, 40.46, 40.21, 0, 0, 4.19
2019/07/06 01:06:00, 23.25, 23.09, 22.87, 40.45, 40.24, 0, 0, 4.19
2019/07/06 01:07:00, 23.25, 23.06, 22.84, 40.41, 40.21, 0, 0, 4.19
2019/07/06 01:08:00, 23.25, 23.09, 22.86, 40.46, 40.20, 0, 0, 4.19
2019/07/06 01:09:00, 23.25, 23.09, 22.87, 40.39, 40.19, 0, 0, 4.19
2019/07/06 01:10:00, 23.25, 23.09, 22.88, 40.41, 40.16, 0, 0, 4.19
2019/07/06 01:11:00, 23.25, 23.06, 22.85, 40.42, 40.18, 0, 0, 4.19
2019/07/06 01:12:00, 23.25, 23.09, 22.86, 40.46, 40.21, 0, 0, 4.19
2019/07/06 01:13:00, 23.25, 23.09, 22.88, 40.35, 40.16, 0, 0, 4.19
2019/07/06 01:14:00, 23.25, 23.09, 22.88, 40.31, 40.11, 0, 0, 4.19
2019/07/06 01:15:00, 23.25, 23.08, 22.88, 40.35, 40.13, 0, 0, 4.19
2019/07/06 01:16:00, 23.25, 23.09, 22.88, 40.30, 40.12, 0, 0, 4.19
2019/07/06 01:17:00, 23.25, 23.09, 22.89, 40.35, 40.12, 0, 0, 4.19
2019/07/06 01:18:00, 23.25, 23.09, 22.89, 40.39, 40.15, 0, 0, 4.19
2019/07/06 01:19:00, 23.25, 23.11, 22.89, 40.31, 40.11, 0, 0, 4.19
2019/07/06 01:20:00, 23.25, 23.11, 22.87, 40.38, 40.10, 0, 0, 4.19
2019/07/06 01:21:00, 23.25, 23.11, 22.87, 40.38, 40.15, 0, 0, 4.19
2019/07/06 01:22:00, 23.25, 23.08, 22.88, 40.39, 40.14, 0, 0, 4.19
