Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/04/22 00:08:00, 23.75, 23.63, 23.45, 17.08, 15.20, 0, 0, 4.53
2019/04/22 00:09:00, 23.75, 23.67, 23.44, 17.17, 15.21, 0, 0, 4.53
2019/04/22 00:10:00, 23.75, 23.64, 23.47, 17.10, 15.20, 0, 0, 4.53
2019/04/22 00:11:00, 23.75, 23.64, 23.47, 17.13, 15.22, 0, 0, 4.53
2019/04/22 00:12:00, 23.75, 23.64, 23.47, 17.18, 15.23, 0, 0, 4.53
2019/04/22 00:13:00, 23.75, 23.64, 23.44, 17.17, 15.24, 0, 0, 4.53
2019/04/22 00:14:00, 23.75, 23.63, 23.46, 17.17, 15.25, 0, 0, 4.53
2019/04/22 00:15:00, 23.75, 23.64, 23.45, 17.23, 15.27, 0, 0, 4.53
2019/04/22 00:16:00, 23.75, 23.64, 23.45, 17.23, 15.27, 0, 0, 4.53
2019/04/22 00:17:00, 23.75, 23.63, 23.46, 17.21, 15.27, 0, 0, 4.53
2019/04/22 00:18:00, 23.75, 23.65, 23.47, 17.23, 15.27, 0, 0, 4.53
2019/04/22 00:19:00, 23.75, 23.64, 23.45, 17.25, 15.28, 0, 0, 4.53
2019/04/22 00:20:00, 23.75, 23.64, 23.45, 17.23, 15.29, 0, 0, 4.53
2019/04/22 00:21:00, 23.75, 23.65, 23.46, 17.25, 15.31, 0, 0, 4.53
2019/04/22 00:22:00, 23.75, 23.64, 23.45, 17.28, 15.32, 0, 0, 4.53
2019/04/22 00:23:00, 23.75, 23.65, 23.46, 17.26, 15.33, 0, 0, 4.53
2019/04/22 00:24:00, 23.75, 23.64, 23.46, 17.30, 15.32, 0, 0, 4.53
2019/04/22 00:25:00, 23.75, 23.67, 23.45, 17.28, 15.33, 0, 0, 4.53
2019/04/22 00:26:00, 23.75, 23.63, 23.47, 17.30, 15.34, 0, 0, 4.53
2019/04/22 00:27:00, 23.75, 23.64, 23.46, 17.26, 15.34, 0, 0, 4.53
2019/04/22 00:28:00, 23.75, 23.64, 23.47, 17.35, 15.36, 0, 0, 4.53
2019/04/22 00:29:00, 23.75, 23.65, 23.46, 17.26, 15.36, 0, 0, 4.53
2019/04/22 00:30:00, 23.75, 23.64, 23.45, 17.31, 15.37, 0, 0, 4.53
2019/04/22 00:31:00, 23.75, 23.65, 23.46, 17.36, 15.40, 0, 0, 4.53
2019/04/22 00:32:00, 23.75, 23.65, 23.47, 17.31, 15.40, 0, 0, 4.53
2019/04/22 00:33:00, 23.75, 23.65, 23.46, 17.31, 15.40, 0, 0, 4.53
2019/04/22 00:34:00, 23.75, 23.64, 23.47, 17.34, 15.42, 0, 0, 4.53
2019/04/22 00:35:00, 23.75, 23.65, 23.44, 17.33, 15.41, 0, 0, 4.53
2019/04/22 00:36:00, 23.75, 23.65, 23.45, 17.34, 15.43, 0, 0, 4.53
2019/04/22 00:37:00, 23.75, 23.63, 23.45, 17.36, 15.44, 0, 0, 4.53
2019/04/22 00:38:00, 23.75, 23.64, 23.47, 17.38, 15.46, 0, 0, 4.53
2019/04/22 00:39:00, 23.75, 23.64, 23.47, 17.41, 15.46, 0, 0, 4.53
2019/04/22 00:40:00, 23.75, 23.64, 23.45, 17.44, 15.49, 0, 0, 4.53
2019/04/22 00:41:00, 23.75, 23.63, 23.47, 17.46, 15.49, 0, 0, 4.53
2019/04/22 00:42:00, 23.75, 23.63, 23.47, 17.49, 15.49, 0, 0, 4.53
2019/04/22 00:43:00, 23.75, 23.63, 23.45, 17.44, 15.52, 0, 0, 4.53
2019/04/22 00:44:00, 23.75, 23.63, 23.45, 17.47, 15.53, 0, 0, 4.53
2019/04/22 00:45:00, 23.75, 23.63, 23.46, 17.46, 15.55, 0, 0, 4.53
2019/04/22 00:46:00, 23.75, 23.61, 23.46, 17.51, 15.56, 0, 0, 4.53
2019/04/22 00:47:00, 23.75, 23.63, 23.44, 17.47, 15.57, 0, 0, 4.53
2019/04/22 00:48:00, 23.75, 23.63, 23.45, 17.52, 15.58, 0, 0, 4.53
2019/04/22 00:49:00, 23.75, 23.65, 23.46, 17.54, 15.59, 0, 0, 4.53
2019/04/22 00:50:00, 23.75, 23.61, 23.44, 17.57, 15.59, 0, 0, 4.53
2019/04/22 00:51:00, 23.75, 23.63, 23.44, 17.57, 15.59, 0, 0, 4.53
2019/04/22 00:52:00, 23.75, 23.64, 23.44, 17.57, 15.64, 0, 0, 4.53
2019/04/22 00:53:00, 23.75, 23.63, 23.45, 17.59, 15.66, 0, 0, 4.53
2019/04/22 00:54:00, 23.75, 23.63, 23.43, 17.57, 15.68, 0, 0, 4.53
