Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/06/13 00:08:00, 24.25, 23.87, 23.65, 29.35, 28.75, 0, 0, 4.25
2019/06/13 00:09:00, 24.25, 23.87, 23.65, 29.37, 28.82, 0, 0, 4.25
2019/06/13 00:10:00, 24.25, 23.91, 23.67, 29.35, 28.79, 0, 0, 4.25
2019/06/13 00:11:00, 24.25, 23.84, 23.67, 29.30, 28.72, 0, 0, 4.25
2019/06/13 00:12:00, 24.25, 23.87, 23.63, 29.35, 28.75, 0, 0, 4.25
2019/06/13 00:13:00, 24.25, 23.87, 23.66, 29.38, 28.76, 0, 0, 4.25
2019/06/13 00:14:00, 24.25, 23.87, 23.67, 29.32, 28.76, 0, 0, 4.25
2019/06/13 00:15:00, 24.25, 23.87, 23.66, 29.35, 28.74, 0, 0, 4.25
2019/06/13 00:16:00, 24.25, 23.87, 23.67, 29.36, 28.79, 0, 0, 4.25
2019/06/13 00:17:00, 24.25, 23.87, 23.67, 29.37, 28.77, 0, 0, 4.25
2019/06/13 00:18:00, 24.25, 23.87, 23.66, 29.35, 28.77, 0, 0, 4.25
2019/06/13 00:19:00, 24.25, 23.88, 23.67, 29.35, 28.76, 0, 0, 4.25
2019/06/13 00:20:00, 24.25, 23.90, 23.65, 29.29, 28.74, 0, 0, 4.25
2019/06/13 00:21:00, 24.25, 23.87, 23.66, 29.36, 28.76, 0, 0, 4.25
2019/06/13 00:22:00, 24.25, 23.88, 23.67, 29.30, 28.76, 0, 0, 4.25
2019/06/13 00:23:00, 24.25, 23.85, 23.67, 29.28, 28.75, 0, 0, 4.25
2019/06/13 00:24:00, 24.25, 23.87, 23.66, 29.35, 28.76, 0, 0, 4.25
2019/06/13 00:25:00, 24.25, 23.88, 23.65, 29.35, 28.78, 0, 0, 4.25
2019/06/13 00:26:00, 24.25, 23.85, 23.67, 29.30, 28.75, 0, 0, 4.25
2019/06/13 00:27:00, 24.25, 23.87, 23.66, 29.29, 28.74, 0, 0, 4.25
2019/06/13 00:28:00, 24.25, 23.88, 23.66, 29.32, 28.73, 0, 0, 4.25
2019/06/13 00:29:00, 24.25, 23.87, 23.64, 29.33, 28.74, 0, 0, 4.25
2019/06/13 00:30:00, 24.25, 23.87, 23.66, 29.30, 28.75, 0, 0, 4.25
2019/06/13 00:31:00, 24.25, 23.87, 23.65, 29.40, 28.80, 0, 0, 4.25
2019/06/13 00:32:00, 24.25, 23.85, 23.65, 29.32, 28.80, 0, 0, 4.25
2019/06/13 00:33:00, 24.25, 23.87, 23.66, 29.28, 28.74, 0, 0, 4.25
2019/06/13 00:34:00, 24.25, 23.85, 23.65, 29.32, 28.73, 0, 0, 4.25
2019/06/13 00:35:00, 24.25, 23.85, 23.66, 29.31, 28.76, 0, 0, 4.25
2019/06/13 00:36:00, 24.25, 23.88, 23.65, 29.31, 28.72, 0, 0, 4.25
2019/06/13 00:37:00, 24.25, 23.87, 23.66, 29.30, 28.75, 0, 0, 4.25
2019/06/13 00:38:00, 24.25, 23.85, 23.66, 29.29, 28.71, 0, 0, 4.25
2019/06/13 00:39:00, 24.25, 23.90, 23.65, 29.34, 28.76, 0, 0, 4.25
2019/06/13 00:40:00, 24.25, 23.90, 23.68, 29.25, 28.74, 0, 0, 4.25
2019/06/13 00:41:00, 24.25, 23.87, 23.66, 29.30, 28.72, 0, 0, 4.25
2019/06/13 00:42:00, 24.25, 23.88, 23.67, 29.35, 28.74, 0, 0, 4.25
2019/06/13 00:43:00, 24.25, 23.87, 23.66, 29.25, 28.73, 0, 0, 4.25
2019/06/13 00:44:00, 24.25, 23.87, 23.67, 29.32, 28.72, 0, 0, 4.25
2019/06/13 00:45:00, 24.25, 23.88, 23.65, 29.28, 28.73, 0, 0, 4.25
2019/06/13 00:46:00, 24.25, 23.87, 23.65, 29.24, 28.69, 0, 0, 4.25
2019/06/13 00:47:00, 24.25, 23.87, 23.64, 29.36, 28.72, 0, 0, 4.25
2019/06/13 00:48:00, 24.25, 23.85, 23.66, 29.36, 28.75, 0, 0, 4.25
2019/06/13 00:49:00, 24.25, 23.87, 23.65, 29.26, 28.70, 0, 0, 4.25
2019/06/13 00:50:00, 24.25, 23.88, 23.65, 29.29, 28.70, 0, 0, 4.25
2019/06/13 00:51:00, 24.25, 23.85, 23.64, 29.29, 28.71, 0, 0, 4.25
2019/06/13 00:52:00, 24.25, 23.84, 23.64, 29.34, 28.75, 0, 0, 4.25
2019/06/13 00:53:00, 24.25, 23.87, 23.65, 29.30, 28.77, 0, 0, 4.25
2019/06/13 00:54:00, 24.25, 23.87, 23.66, 29.22, 28.70, 0, 0, 4.25
2019/06/13 00:55:00, 24.25, 23.85, 23.66, 29.29, 28.72, 0, 0, 4.25
2019/06/13 00:56:00, 24.25, 23.87, 23.65, 29.22, 28.70, 0, 0, 4.25
2019/06/13 00:57:00, 24.25, 23.85, 23.63, 29.38, 28.72, 0, 0, 4.25
