Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/07/02 00:08:00, 23.75, 23.30, 23.13, 37.94, 37.74, 0, 0, 4.20
2019/07/02 00:09:00, 23.75, 23.30, 23.09, 37.97, 37.76, 0, 0, 4.20
2019/07/02 00:10:00, 23.75, 23.28, 23.09, 37.98, 37.78, 0, 0, 4.20
2019/07/02 00:11:00, 23.75, 23.30, 23.09, 38.01, 37.82, 0, 0, 4.20
2019/07/02 00:12:00, 23.75, 23.30, 23.08, 37.97, 37.82, 0, 0, 4.20
2019/07/02 00:13:00, 23.75, 23.30, 23.10, 38.01, 37.83, 0, 0, 4.20
2019/07/02 00:14:00, 23.75, 23.30, 23.09, 38.04, 37.83, 0, 0, 4.20
2019/07/02 00:15:00, 23.75, 23.29, 23.08, 38.10, 37.86, 0, 0, 4.20
2019/07/02 00:16:00, 23.75, 23.29, 23.10, 38.07, 37.89, 0, 0, 4.20
2019/07/02 00:17:00, 23.75, 23.28, 23.09, 38.07, 37.89, 0, 0, 4.20
2019/07/02 00:18:00, 23.75, 23.30, 23.06, 38.12, 37.93, 0, 0, 4.20
2019/07/02 00:19:00, 23.75, 23.28, 23.08, 38.12, 37.93, 0, 0, 4.20
2019/07/02 00:20:00, 23.75, 23.28, 23.08, 38.15, 37.94, 0, 0, 4.20
2019/07/02 00:21:00, 23.75, 23.29, 23.08, 38.19, 37.94, 0, 0, 4.20
2019/07/02 00:22:00, 23.75, 23.29, 23.06, 38.16, 37.97, 0, 0, 4.20
2019/07/02 00:23:00, 23.75, 23.26, 23.05, 38.22, 37.98, 0, 0, 4.20
2019/07/02 00:24:00, 23.75, 23.29, 23.06, 38.20, 37.99, 0, 0, 4.20
2019/07/02 00:25:00, 23.75, 23.29, 23.05, 38.19, 37.99, 0, 0, 4.20
2019/07/02 00:26:00, 23.75, 23.26, 23.07, 38.19, 37.99, 0, 0, 4.20
2019/07/02 00:27:00, 23.75, 23.28, 23.04, 38.23, 38.02, 0, 0, 4.20
2019/07/02 00:28:00, 23.75, 23.26, 23.06, 38.22, 38.02, 0, 0, 4.20
2019/07/02 00:29:00, 23.75, 23.24, 23.06, 38.28, 38.06, 0, 0, 4.20
2019/07/02 00:30:00, 23.75, 23.25, 23.05, 38.28, 38.07, 0, 0, 4.20
2019/07/02 00:31:00, 23.75, 23.26, 23.04, 38.27, 38.09, 0, 0, 4.20
2019/07/02 00:32:00, 23.75, 23.26, 23.04, 38.30, 38.09, 0, 0, 4.20
2019/07/02 00:33:00, 23.75, 23.26, 23.05, 38.35, 38.10, 0, 0, 4.20
2019/07/02 00:34:00, 23.75, 23.26, 23.05, 38.32, 38.15, 0, 0, 4.20
2019/07/02 00:35:00, 23.75, 23.25, 23.05, 38.36, 38.14, 0, 0, 4.20
2019/07/02 00:36:00, 23.75, 23.26, 23.05, 38.36, 38.18, 0, 0, 4.20
2019/07/02 00:37:00, 23.75, 23.28, 23.03, 38.35, 38.16, 0, 0, 4.20
2019/07/02 00:38:00, 23.75, 23.26, 23.04, 38.33, 38.15, 0, 0, 4.20
2019/07/02 00:39:00, 23.50, 23.24, 23.02, 38.36, 38.16, 0, 0, 4.20
2019/07/02 00:40:00, 23.50, 23.25, 23.03, 38.46, 38.21, 0, 0, 4.20
2019/07/02 00:41:00, 23.50, 23.24, 23.03, 38.40, 38.22, 0, 0, 4.20
2019/07/02 00:42:00, 23.50, 23.22, 23.02, 38.41, 38.22, 0, 0, 4.20
2019/07/02 00:43:00, 23.50, 23.24, 23.01, 38.46, 38.24, 0, 0, 4.20
2019/07/02 00:44:00, 23.50, 23.24, 23.01, 38.42, 38.25, 0, 0, 4.20
2019/07/02 00:45:00, 23.50, 23.24, 23.03, 38.46, 38.28, 0, 0, 4.20
2019/07/02 00:46:00, 23.50, 23.26, 23.03, 38.47, 38.28, 0, 0, 4.20
2019/07/02 00:47:00, 23.50, 23.24, 23.02, 38.49, 38.28, 0, 0, 4.20
2019/07/02 00:48:00, 23.50, 23.25, 23.01, 38.49, 38.29, 0, 0, 4.20
2019/07/02 00:49:00, 23.50, 23.24, 23.01, 38.54, 38.31, 0, 0, 4.20
2019/07/02 00:50:00, 23.50, 23.21, 23.01, 38.56, 38.34, 0, 0, 4.20
2019/07/02 00:51:00, 23.50, 23.24, 23.03, 38.58, 38.33, 0, 0, 4.20
2019/07/02 00:52:00, 23.50, 23.22, 23.02, 38.57, 38.37, 0, 0, 4.20
2019/07/02 00:53:00, 23.50, 23.25, 23.01, 38.56, 38.37, 0, 0, 4.20
2019/07/02 00:54:00, 23.50, 23.21, 23.01, 38.62, 38.38, 0, 0, 4.20
2019/07/02 00:55:00, 23.50, 23.21, 23.00, 38.59, 38.38, 0, 0, 4.20
2019/07/02 00:56:00, 23.50, 23.21, 23.00, 38.65, 38.41, 0, 0, 4.20
2019/07/02 00:57:00, 23.50, 23.21, 23.00, 38.60, 38.42, 0, 0, 4.20
2019/07/02 00:58:00, 23.50, 23.22, 23.00, 38.66, 38.44, 0, 0, 4.20
2019/07/02 00:59:00, 23.50, 23.22, 22.99, 38.66, 38.47, 0, 0, 4.20
2019/07/02 01:00:00, 23.50, 23.21, 22.98, 38.67, 38.44, 0, 0, 4.20
2019/07/02 01:01:00, 23.50, 23.21, 22.99, 38.69, 38.47, 0, 0, 4.20
2019/07/02 01:02:00, 23.50, 23.22, 23.01, 38.67, 38.49, 0, 0, 4.20
2019/07/02 01:03:00, 23.50, 23.21, 22.97, 38.66, 38.48, 0, 0, 4.20
2019/07/02 01:04:00, 23.50, 23.19, 22.99, 38.66, 38.47, 0, 0, 4.20
2019/07/02 01:05:00, 23.50, 23.19, 22.97, 38.74, 38.50, 0, 0, 4.20
2019/07/02 01:06:00, 23.50, 23.19, 22.99, 38.78, 38.52, 0, 0, 4.20
2019/07/02 01:07:00, 23.50, 23.19, 22.98, 38.78, 38.53, 0, 0, 4.20
2019/07/02 01:08:00, 23.50, 23.19, 22.99, 38.78, 38.57, 0, 0, 4.20
2019/07/02 01:09:00, 23.50, 23.21, 22.97, 38.75, 38.59, 0, 0, 4.20
2019/07/02 01:10:00, 23.50, 23.18, 22.98, 38.77, 38.58, 0, 0, 4.20
2019/07/02 01:11:00, 23.50, 23.21, 22.99, 38.84, 38.61, 0, 0, 4.20
2019/07/02 01:12:00, 23.50, 23.18, 22.97, 38.82, 38.63, 0, 0, 4.20
2019/07/02 01:13:00, 23.50, 23.16, 22.98, 38.84, 38.63, 0, 0, 4.20
2019/07/02 01:14:00, 23.50, 23.18, 22.97, 38.89, 38.64, 0, 0, 4.20
2019/07/02 01:15:00, 23.50, 23.19, 22.97, 38.86, 38.63, 0, 0, 4.20
2019/07/02 01:16:00, 23.50, 23.18, 22.97, 38.91, 38.67, 0, 0, 4.20
2019/07/02 01:17:00, 23.50, 23.19, 22.98, 38.94, 38.68, 0, 0, 4.20
2019/07/02 01:18:00, 23.50, 23.19, 22.97, 38.95, 38.69, 0, 0, 4.20
