Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/06/25 00:08:00, 23.75, 23.46, 23.24, 32.32, 32.04, 0, 0, 4.22
2019/06/25 00:09:00, 23.75, 23.46, 23.23, 32.33, 32.05, 0, 0, 4.22
2019/06/25 00:10:00, 23.75, 23.44, 23.24, 32.30, 32.05, 0, 0, 4.22
2019/06/25 00:11:00, 23.75, 23.44, 23.23, 32.30, 32.07, 0, 0, 4.22
2019/06/25 00:12:00, 23.75, 23.46, 23.22, 32.32, 32.09, 0, 0, 4.22
2019/06/25 00:13:00, 23.75, 23.46, 23.22, 32.35, 32.10, 0, 0, 4.22
2019/06/25 00:14:00, 23.75, 23.44, 23.24, 32.33, 32.08, 0, 0, 4.22
2019/06/25 00:15:00, 23.75, 23.43, 23.22, 32.36, 32.08, 0, 0, 4.22
2019/06/25 00:16:00, 23.75, 23.44, 23.21, 32.38, 32.08, 0, 0, 4.22
2019/06/25 00:17:00, 23.75, 23.42, 23.20, 32.34, 32.10, 0, 0, 4.22
2019/06/25 00:18:00, 23.75, 23.42, 23.19, 32.34, 32.10, 0, 0, 4.22
2019/06/25 00:19:00, 23.75, 23.42, 23.19, 32.34, 32.10, 0, 0, 4.22
2019/06/25 00:20:00, 23.75, 23.40, 23.21, 32.39, 32.11, 0, 0, 4.22
2019/06/25 00:21:00, 23.75, 23.39, 23.18, 32.36, 32.11, 0, 0, 4.22
2019/06/25 00:22:00, 23.75, 23.42, 23.21, 32.37, 32.15, 0, 0, 4.22
2019/06/25 00:23:00, 23.75, 23.42, 23.19, 32.39, 32.16, 0, 0, 4.22
2019/06/25 00:24:00, 23.75, 23.42, 23.19, 32.42, 32.15, 0, 0, 4.22
