Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/07/25 00:08:00, 24.50, 24.22, 24.02, 46.23, 46.13, 0, 0, 4.13
2019/07/25 00:09:00, 24.50, 24.23, 24.03, 46.21, 46.15, 0, 0, 4.13
2019/07/25 00:10:00, 24.50, 24.20, 24.03, 46.25, 46.15, 0, 0, 4.13
2019/07/25 00:11:00, 24.50, 24.22, 24.04, 46.24, 46.15, 0, 0, 4.13
2019/07/25 00:12:00, 24.50, 24.23, 24.02, 46.26, 46.14, 0, 0, 4.13
2019/07/25 00:13:00, 24.50, 24.22, 24.02, 46.29, 46.16, 0, 0, 4.13
2019/07/25 00:14:00, 24.50, 24.20, 24.03, 46.31, 46.20, 0, 0, 4.13
2019/07/25 00:15:00, 24.50, 24.20, 24.03, 46.33, 46.24, 0, 0, 4.13
2019/07/25 00:16:00, 24.50, 24.22, 24.01, 46.30, 46.22, 0, 0, 4.13
2019/07/25 00:17:00, 24.50, 24.22, 24.02, 46.30, 46.21, 0, 0, 4.13
2019/07/25 00:18:00, 24.50, 24.20, 24.02, 46.35, 46.24, 0, 0, 4.13
2019/07/25 00:19:00, 24.50, 24.20, 24.00, 46.35, 46.25, 0, 0, 4.13
2019/07/25 00:20:00, 24.50, 24.20, 24.01, 46.35, 46.28, 0, 0, 4.13
2019/07/25 00:21:00, 24.50, 24.20, 24.02, 46.37, 46.28, 0, 0, 4.13
2019/07/25 00:22:00, 24.50, 24.20, 24.00, 46.41, 46.30, 0, 0, 4.13
2019/07/25 00:23:00, 24.50, 24.18, 24.01, 46.42, 46.30, 0, 0, 4.13
2019/07/25 00:24:00, 24.50, 24.19, 24.01, 46.38, 46.32, 0, 0, 4.13
2019/07/25 00:25:00, 24.50, 24.19, 24.01, 46.44, 46.33, 0, 0, 4.13
2019/07/25 00:26:00, 24.50, 24.20, 24.01, 46.43, 46.34, 0, 0, 4.13
2019/07/25 00:27:00, 24.50, 24.19, 23.97, 46.45, 46.33, 0, 0, 4.13
2019/07/25 00:28:00, 24.50, 24.16, 23.97, 46.44, 46.35, 0, 0, 4.13
2019/07/25 00:29:00, 24.50, 24.18, 24.00, 46.46, 46.35, 0, 0, 4.13
2019/07/25 00:30:00, 24.50, 24.19, 23.98, 46.50, 46.39, 0, 0, 4.13
2019/07/25 00:31:00, 24.50, 24.18, 23.97, 46.49, 46.40, 0, 0, 4.13
2019/07/25 00:32:00, 24.50, 24.19, 24.00, 46.54, 46.42, 0, 0, 4.13
2019/07/25 00:33:00, 24.50, 24.19, 24.00, 46.53, 46.45, 0, 0, 4.13
2019/07/25 00:34:00, 24.50, 24.18, 23.97, 46.52, 46.43, 0, 0, 4.13
2019/07/25 00:35:00, 24.50, 24.19, 23.97, 46.56, 46.46, 0, 0, 4.13
2019/07/25 00:36:00, 24.50, 24.15, 23.98, 46.58, 46.48, 0, 0, 4.13
2019/07/25 00:37:00, 24.50, 24.18, 24.00, 46.56, 46.46, 0, 0, 4.13
2019/07/25 00:38:00, 24.50, 24.16, 23.97, 46.59, 46.47, 0, 0, 4.13
2019/07/25 00:39:00, 24.50, 24.16, 24.01, 46.59, 46.49, 0, 0, 4.13
2019/07/25 00:40:00, 24.50, 24.18, 23.96, 46.58, 46.49, 0, 0, 4.13
2019/07/25 00:41:00, 24.50, 24.18, 23.98, 46.60, 46.49, 0, 0, 4.13
2019/07/25 00:42:00, 24.50, 24.16, 23.97, 46.62, 46.51, 0, 0, 4.13
2019/07/25 00:43:00, 24.50, 24.16, 23.98, 46.65, 46.54, 0, 0, 4.13
2019/07/25 00:44:00, 24.50, 24.18, 23.97, 46.70, 46.55, 0, 0, 4.13
2019/07/25 00:45:00, 24.50, 24.16, 23.95, 46.67, 46.57, 0, 0, 4.13
2019/07/25 00:46:00, 24.50, 24.18, 23.96, 46.66, 46.57, 0, 0, 4.13
2019/07/25 00:47:00, 24.50, 24.20, 23.95, 46.72, 46.61, 0, 0, 4.13
2019/07/25 00:48:00, 24.50, 24.16, 23.95, 46.72, 46.60, 0, 0, 4.13
2019/07/25 00:49:00, 24.50, 24.18, 23.96, 46.73, 46.63, 0, 0, 4.13
2019/07/25 00:50:00, 24.50, 24.15, 23.95, 46.79, 46.66, 0, 0, 4.13
2019/07/25 00:51:00, 24.50, 24.15, 23.94, 46.78, 46.66, 0, 0, 4.13
2019/07/25 00:52:00, 24.50, 24.16, 23.96, 46.74, 46.67, 0, 0, 4.13
2019/07/25 00:53:00, 24.50, 24.15, 23.93, 46.75, 46.66, 0, 0, 4.13
2019/07/25 00:54:00, 24.50, 24.16, 23.92, 46.79, 46.68, 0, 0, 4.13
2019/07/25 00:55:00, 24.50, 24.18, 23.94, 46.80, 46.69, 0, 0, 4.13
2019/07/25 00:56:00, 24.50, 24.16, 23.95, 46.78, 46.71, 0, 0, 4.13
2019/07/25 00:57:00, 24.50, 24.15, 23.94, 46.84, 46.70, 0, 0, 4.13
2019/07/25 00:58:00, 24.50, 24.15, 23.94, 46.86, 46.74, 0, 0, 4.13
2019/07/25 00:59:00, 24.50, 24.15, 23.94, 46.87, 46.76, 0, 0, 4.13
2019/07/25 01:00:00, 24.50, 24.15, 23.95, 46.84, 46.77, 0, 0, 4.13
2019/07/25 01:01:00, 24.50, 24.15, 23.94, 46.87, 46.77, 0, 0, 4.13
2019/07/25 01:02:00, 24.50, 24.14, 23.95, 46.83, 46.78, 0, 0, 4.13
2019/07/25 01:03:00, 24.50, 24.12, 23.93, 46.90, 46.78, 0, 0, 4.13
2019/07/25 01:04:00, 24.50, 24.12, 23.93, 46.92, 46.81, 0, 0, 4.13
2019/07/25 01:05:00, 24.50, 24.11, 23.93, 46.96, 46.83, 0, 0, 4.13
2019/07/25 01:06:00, 24.50, 24.15, 23.94, 46.94, 46.84, 0, 0, 4.13
2019/07/25 01:07:00, 24.50, 24.11, 23.94, 46.94, 46.82, 0, 0, 4.13
2019/07/25 01:08:00, 24.50, 24.14, 23.95, 46.98, 46.87, 0, 0, 4.13
2019/07/25 01:09:00, 24.50, 24.14, 23.94, 46.98, 46.88, 0, 0, 4.13
2019/07/25 01:10:00, 24.50, 24.12, 23.94, 46.98, 46.89, 0, 0, 4.13
2019/07/25 01:11:00, 24.50, 24.14, 23.94, 46.94, 46.86, 0, 0, 4.13
2019/07/25 01:12:00, 24.50, 24.12, 23.92, 47.00, 46.88, 0, 0, 4.13
2019/07/25 01:13:00, 24.50, 24.11, 23.92, 46.98, 46.89, 0, 0, 4.13
2019/07/25 01:14:00, 24.50, 24.11, 23.90, 47.09, 46.93, 0, 0, 4.13
2019/07/25 01:15:00, 24.50, 24.12, 23.92, 47.09, 46.96, 0, 0, 4.13
2019/07/25 01:16:00, 24.50, 24.14, 23.93, 47.09, 46.95, 0, 0, 4.13
2019/07/25 01:17:00, 24.50, 24.12, 23.92, 47.09, 46.97, 0, 0, 4.13
2019/07/25 01:18:00, 24.50, 24.12, 23.90, 47.13, 46.97, 0, 0, 4.13
2019/07/25 01:19:00, 24.50, 24.08, 23.90, 47.13, 47.01, 0, 0, 4.13
2019/07/25 01:20:00, 24.50, 24.14, 23.92, 47.15, 47.03, 0, 0, 4.13
2019/07/25 01:21:00, 24.50, 24.09, 23.89, 47.14, 47.03, 0, 0, 4.13
2019/07/25 01:22:00, 24.50, 24.11, 23.91, 47.21, 47.03, 0, 0, 4.13
2019/07/25 01:23:00, 24.50, 24.09, 23.92, 47.18, 47.07, 0, 0, 4.13
2019/07/25 01:24:00, 24.50, 24.11, 23.90, 47.13, 47.03, 0, 0, 4.13
2019/07/25 01:25:00, 24.50, 24.11, 23.90, 47.21, 47.06, 0, 0, 4.13
2019/07/25 01:26:00, 24.50, 24.12, 23.91, 47.21, 47.07, 0, 0, 4.13
2019/07/25 01:27:00, 24.50, 24.11, 23.90, 47.24, 47.10, 0, 0, 4.13
2019/07/25 01:28:00, 24.50, 24.11, 23.91, 47.24, 47.09, 0, 0, 4.13
2019/07/25 01:29:00, 24.50, 24.12, 23.90, 47.25, 47.10, 0, 0, 4.13
2019/07/25 01:30:00, 24.50, 24.08, 23.90, 47.30, 47.14, 0, 0, 4.13
2019/07/25 01:31:00, 24.50, 24.11, 23.90, 47.27, 47.13, 0, 0, 4.13
2019/07/25 01:32:00, 24.50, 24.09, 23.90, 47.30, 47.15, 0, 0, 4.13
2019/07/25 01:33:00, 24.50, 24.09, 23.91, 47.28, 47.16, 0, 0, 4.13
2019/07/25 01:34:00, 24.50, 24.09, 23.89, 47.34, 47.18, 0, 0, 4.13
2019/07/25 01:35:00, 24.50, 24.11, 23.90, 47.37, 47.22, 0, 0, 4.13
2019/07/25 01:36:00, 24.50, 24.07, 23.90, 47.37, 47.23, 0, 0, 4.13
2019/07/25 01:37:00, 24.50, 24.09, 23.89, 47.39, 47.22, 0, 0, 4.13
2019/07/25 01:38:00, 24.50, 24.12, 23.90, 47.36, 47.22, 0, 0, 4.13
2019/07/25 01:39:00, 24.50, 24.11, 23.90, 47.38, 47.23, 0, 0, 4.13
2019/07/25 01:40:00, 24.50, 24.08, 23.90, 47.39, 47.24, 0, 0, 4.13
2019/07/25 01:41:00, 24.50, 24.09, 23.89, 47.42, 47.26, 0, 0, 4.13
2019/07/25 01:42:00, 24.50, 24.11, 23.90, 47.44, 47.29, 0, 0, 4.13
2019/07/25 01:43:00, 24.50, 24.11, 23.91, 47.46, 47.28, 0, 0, 4.13
2019/07/25 01:44:00, 24.50, 24.08, 23.90, 47.41, 47.27, 0, 0, 4.13
2019/07/25 01:45:00, 24.50, 24.11, 23.89, 47.47, 47.29, 0, 0, 4.13
2019/07/25 01:46:00, 24.50, 24.08, 23.89, 47.44, 47.30, 0, 0, 4.13
2019/07/25 01:47:00, 24.50, 24.08, 23.92, 47.50, 47.35, 0, 0, 4.13
2019/07/25 01:48:00, 24.50, 24.07, 23.89, 47.51, 47.38, 0, 0, 4.13
2019/07/25 01:49:00, 24.50, 24.11, 23.88, 47.49, 47.36, 0, 0, 4.13
2019/07/25 01:50:00, 24.50, 24.07, 23.90, 47.55, 47.42, 0, 0, 4.13
