Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/07/15 00:08:00, 23.00, 22.66, 22.45, 35.23, 35.06, 0, 0, 4.16
2019/07/15 00:09:00, 23.00, 22.64, 22.42, 35.25, 35.09, 0, 0, 4.16
2019/07/15 00:10:00, 23.00, 22.64, 22.44, 35.28, 35.10, 0, 0, 4.16
2019/07/15 00:11:00, 23.00, 22.67, 22.45, 35.27, 35.10, 0, 0, 4.16
2019/07/15 00:12:00, 23.00, 22.66, 22.44, 35.26, 35.09, 0, 0, 4.16
2019/07/15 00:13:00, 23.00, 22.64, 22.45, 35.28, 35.10, 0, 0, 4.16
2019/07/15 00:14:00, 23.00, 22.64, 22.44, 35.26, 35.11, 0, 0, 4.16
2019/07/15 00:15:00, 23.00, 22.66, 22.44, 35.29, 35.09, 0, 0, 4.16
2019/07/15 00:16:00, 23.00, 22.66, 22.42, 35.30, 35.12, 0, 0, 4.16
2019/07/15 00:17:00, 23.00, 22.64, 22.44, 35.27, 35.10, 0, 0, 4.16
2019/07/15 00:18:00, 23.00, 22.66, 22.43, 35.32, 35.13, 0, 0, 4.16
2019/07/15 00:19:00, 23.00, 22.66, 22.44, 35.24, 35.10, 0, 0, 4.16
2019/07/15 00:20:00, 23.00, 22.64, 22.43, 35.28, 35.13, 0, 0, 4.16
2019/07/15 00:21:00, 23.00, 22.64, 22.45, 35.30, 35.13, 0, 0, 4.16
2019/07/15 00:22:00, 23.00, 22.67, 22.44, 35.27, 35.11, 0, 0, 4.16
2019/07/15 00:23:00, 23.00, 22.67, 22.45, 35.28, 35.09, 0, 0, 4.16
2019/07/15 00:24:00, 23.00, 22.67, 22.44, 35.25, 35.09, 0, 0, 4.16
2019/07/15 00:25:00, 23.00, 22.69, 22.45, 35.24, 35.09, 0, 0, 4.16
2019/07/15 00:26:00, 23.00, 22.67, 22.44, 35.25, 35.09, 0, 0, 4.16
2019/07/15 00:27:00, 23.00, 22.66, 22.44, 35.32, 35.10, 0, 0, 4.16
2019/07/15 00:28:00, 23.00, 22.69, 22.45, 35.31, 35.11, 0, 0, 4.16
2019/07/15 00:29:00, 23.00, 22.67, 22.43, 35.30, 35.09, 0, 0, 4.16
2019/07/15 00:30:00, 23.00, 22.67, 22.45, 35.28, 35.09, 0, 0, 4.16
2019/07/15 00:31:00, 23.00, 22.67, 22.45, 35.22, 35.08, 0, 0, 4.16
2019/07/15 00:32:00, 23.00, 22.66, 22.45, 35.26, 35.07, 0, 0, 4.16
2019/07/15 00:33:00, 23.00, 22.67, 22.45, 35.24, 35.06, 0, 0, 4.16
2019/07/15 00:34:00, 23.00, 22.66, 22.44, 35.26, 35.04, 0, 0, 4.16
2019/07/15 00:35:00, 23.00, 22.67, 22.45, 35.23, 35.06, 0, 0, 4.16
2019/07/15 00:36:00, 23.00, 22.67, 22.45, 35.26, 35.06, 0, 0, 4.16
2019/07/15 00:37:00, 23.00, 22.67, 22.44, 35.20, 35.07, 0, 0, 4.16
2019/07/15 00:38:00, 23.00, 22.67, 22.46, 35.16, 35.03, 0, 0, 4.16
2019/07/15 00:39:00, 23.00, 22.66, 22.46, 35.20, 35.03, 0, 0, 4.16
2019/07/15 00:40:00, 23.00, 22.69, 22.45, 35.19, 35.04, 0, 0, 4.16
2019/07/15 00:41:00, 23.00, 22.67, 22.45, 35.17, 35.02, 0, 0, 4.16
2019/07/15 00:42:00, 23.00, 22.69, 22.48, 35.23, 35.02, 0, 0, 4.16
2019/07/15 00:43:00, 23.00, 22.66, 22.47, 35.22, 35.01, 0, 0, 4.16
2019/07/15 00:44:00, 23.00, 22.66, 22.45, 35.20, 35.00, 0, 0, 4.16
2019/07/15 00:45:00, 23.00, 22.66, 22.45, 35.19, 34.99, 0, 0, 4.16
