Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/04/23 00:08:00, 23.50, 23.42, 23.24, 24.07, 22.06, 0, 0, 4.52
2019/04/23 00:09:00, 23.50, 23.43, 23.24, 24.14, 22.05, 0, 0, 4.52
2019/04/23 00:10:00, 23.50, 23.43, 23.24, 24.09, 22.06, 0, 0, 4.52
2019/04/23 00:11:00, 23.50, 23.43, 23.24, 24.14, 22.06, 0, 0, 4.52
2019/04/23 00:12:00, 23.50, 23.43, 23.24, 24.11, 22.06, 0, 0, 4.52
2019/04/23 00:13:00, 23.50, 23.43, 23.23, 24.05, 22.03, 0, 0, 4.52
2019/04/23 00:14:00, 23.50, 23.40, 23.22, 24.15, 22.05, 0, 0, 4.52
2019/04/23 00:15:00, 23.50, 23.43, 23.21, 24.19, 22.11, 0, 0, 4.52
2019/04/23 00:16:00, 23.50, 23.37, 23.22, 24.21, 22.10, 0, 0, 4.52
2019/04/23 00:17:00, 23.50, 23.39, 23.22, 24.19, 22.12, 0, 0, 4.52
2019/04/23 00:18:00, 23.50, 23.40, 23.22, 24.15, 22.10, 0, 0, 4.52
2019/04/23 00:19:00, 23.50, 23.44, 23.22, 24.17, 22.12, 0, 0, 4.52
2019/04/23 00:20:00, 23.50, 23.42, 23.23, 24.17, 22.11, 0, 0, 4.52
2019/04/23 00:21:00, 23.50, 23.43, 23.23, 24.11, 22.10, 0, 0, 4.52
2019/04/23 00:22:00, 23.50, 23.39, 23.22, 24.15, 22.09, 0, 0, 4.52
2019/04/23 00:23:00, 23.50, 23.40, 23.22, 24.15, 22.11, 0, 0, 4.52
2019/04/23 00:24:00, 23.50, 23.42, 23.22, 24.19, 22.12, 0, 0, 4.52
2019/04/23 00:25:00, 23.50, 23.43, 23.22, 24.17, 22.11, 0, 0, 4.52
2019/04/23 00:26:00, 23.50, 23.39, 23.21, 24.15, 22.13, 0, 0, 4.52
2019/04/23 00:27:00, 23.50, 23.40, 23.21, 24.17, 22.12, 0, 0, 4.52
2019/04/23 00:28:00, 23.50, 23.40, 23.22, 24.19, 22.12, 0, 0, 4.52
2019/04/23 00:29:00, 23.50, 23.37, 23.23, 24.17, 22.13, 0, 0, 4.52
2019/04/23 00:30:00, 23.50, 23.42, 23.23, 24.19, 22.11, 0, 0, 4.52
2019/04/23 00:31:00, 23.50, 23.43, 23.22, 24.17, 22.13, 0, 0, 4.52
2019/04/23 00:32:00, 23.50, 23.40, 23.22, 24.18, 22.12, 0, 0, 4.52
2019/04/23 00:33:00, 23.50, 23.40, 23.21, 24.18, 22.13, 0, 0, 4.52
2019/04/23 00:34:00, 23.50, 23.39, 23.21, 24.23, 22.16, 0, 0, 4.52
2019/04/23 00:35:00, 23.50, 23.37, 23.22, 24.21, 22.15, 0, 0, 4.52
2019/04/23 00:36:00, 23.50, 23.39, 23.20, 24.23, 22.16, 0, 0, 4.52
2019/04/23 00:37:00, 23.50, 23.40, 23.20, 24.19, 22.18, 0, 0, 4.52
2019/04/23 00:38:00, 23.50, 23.40, 23.19, 24.25, 22.19, 0, 0, 4.52
2019/04/23 00:39:00, 23.50, 23.39, 23.20, 24.25, 22.20, 0, 0, 4.52
2019/04/23 00:40:00, 23.50, 23.37, 23.20, 24.24, 22.19, 0, 0, 4.52
2019/04/23 00:41:00, 23.50, 23.39, 23.19, 24.25, 22.20, 0, 0, 4.52
2019/04/23 00:42:00, 23.50, 23.37, 23.21, 24.27, 22.23, 0, 0, 4.52
2019/04/23 00:43:00, 23.50, 23.37, 23.19, 24.27, 22.21, 0, 0, 4.52
2019/04/23 00:44:00, 23.50, 23.39, 23.18, 24.28, 22.22, 0, 0, 4.52
2019/04/23 00:45:00, 23.50, 23.37, 23.19, 24.25, 22.22, 0, 0, 4.52
2019/04/23 00:46:00, 23.50, 23.39, 23.21, 24.27, 22.24, 0, 0, 4.52
2019/04/23 00:47:00, 23.50, 23.39, 23.18, 24.25, 22.22, 0, 0, 4.52
2019/04/23 00:48:00, 23.50, 23.40, 23.19, 24.22, 22.22, 0, 0, 4.52
2019/04/23 00:49:00, 23.50, 23.37, 23.19, 24.27, 22.22, 0, 0, 4.52
2019/04/23 00:50:00, 23.50, 23.37, 23.18, 24.23, 22.21, 0, 0, 4.52
2019/04/23 00:51:00, 23.50, 23.39, 23.19, 24.31, 22.25, 0, 0, 4.52
2019/04/23 00:52:00, 23.50, 23.39, 23.18, 24.33, 22.28, 0, 0, 4.52
2019/04/23 00:53:00, 23.50, 23.37, 23.18, 24.29, 22.26, 0, 0, 4.51
2019/04/23 00:54:00, 23.50, 23.37, 23.19, 24.28, 22.25, 0, 0, 4.51
2019/04/23 00:55:00, 23.50, 23.39, 23.21, 24.25, 22.25, 0, 0, 4.52
2019/04/23 00:56:00, 23.50, 23.40, 23.19, 24.28, 22.24, 0, 0, 4.52
2019/04/23 00:57:00, 23.50, 23.39, 23.20, 24.27, 22.21, 0, 0, 4.52
2019/04/23 00:58:00, 23.50, 23.39, 23.20, 24.22, 22.22, 0, 0, 4.52
2019/04/23 00:59:00, 23.50, 23.37, 23.18, 24.27, 22.26, 0, 0, 4.51
2019/04/23 01:00:00, 23.50, 23.37, 23.18, 24.28, 22.25, 0, 0, 4.52
2019/04/23 01:01:00, 23.50, 23.39, 23.20, 24.27, 22.25, 0, 0, 4.52
2019/04/23 01:02:00, 23.50, 23.36, 23.19, 24.33, 22.24, 0, 0, 4.52
2019/04/23 01:03:00, 23.50, 23.40, 23.20, 24.31, 22.23, 0, 0, 4.51
2019/04/23 01:04:00, 23.50, 23.40, 23.19, 24.22, 22.25, 0, 0, 4.52
2019/04/23 01:05:00, 23.50, 23.40, 23.20, 24.25, 22.24, 0, 0, 4.51
2019/04/23 01:06:00, 23.50, 23.39, 23.22, 24.30, 22.22, 0, 0, 4.52
2019/04/23 01:07:00, 23.50, 23.40, 23.23, 24.25, 22.21, 0, 0, 4.52
2019/04/23 01:08:00, 23.50, 23.40, 23.22, 24.24, 22.22, 0, 0, 4.52
2019/04/23 01:09:00, 23.50, 23.39, 23.21, 24.21, 22.22, 0, 0, 4.52
2019/04/23 01:10:00, 23.50, 23.39, 23.20, 24.35, 22.23, 0, 0, 4.51
2019/04/23 01:11:00, 23.50, 23.39, 23.20, 24.28, 22.25, 0, 0, 4.52
2019/04/23 01:12:00, 23.50, 23.37, 23.21, 24.34, 22.25, 0, 0, 4.51
2019/04/23 01:13:00, 23.50, 23.40, 23.22, 24.30, 22.28, 0, 0, 4.52
2019/04/23 01:14:00, 23.50, 23.39, 23.22, 24.31, 22.22, 0, 0, 4.52
2019/04/23 01:15:00, 23.50, 23.40, 23.20, 24.33, 22.27, 0, 0, 4.52
