Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/07/26 00:08:00, 24.75, 24.38, 24.16, 49.15, 48.96, 0, 0, 4.13
2019/07/26 00:09:00, 24.75, 24.38, 24.18, 49.16, 48.97, 0, 0, 4.13
2019/07/26 00:10:00, 24.75, 24.38, 24.16, 49.15, 48.98, 0, 0, 4.13
2019/07/26 00:11:00, 24.75, 24.38, 24.16, 49.17, 49.00, 0, 0, 4.13
2019/07/26 00:12:00, 24.75, 24.36, 24.17, 49.24, 49.03, 0, 0, 4.13
2019/07/26 00:13:00, 24.75, 24.38, 24.18, 49.21, 49.03, 0, 0, 4.13
2019/07/26 00:14:00, 24.75, 24.36, 24.16, 49.21, 49.06, 0, 0, 4.13
2019/07/26 00:15:00, 24.75, 24.36, 24.16, 49.26, 49.05, 0, 0, 4.13
2019/07/26 00:16:00, 24.75, 24.38, 24.16, 49.28, 49.09, 0, 0, 4.13
2019/07/26 00:17:00, 24.75, 24.36, 24.16, 49.28, 49.11, 0, 0, 4.13
2019/07/26 00:18:00, 24.75, 24.36, 24.16, 49.37, 49.15, 0, 0, 4.13
2019/07/26 00:19:00, 24.75, 24.36, 24.16, 49.30, 49.13, 0, 0, 4.13
2019/07/26 00:20:00, 24.75, 24.35, 24.17, 49.34, 49.14, 0, 0, 4.13
2019/07/26 00:21:00, 24.75, 24.36, 24.15, 49.36, 49.16, 0, 0, 4.13
2019/07/26 00:22:00, 24.75, 24.35, 24.18, 49.39, 49.19, 0, 0, 4.13
2019/07/26 00:23:00, 24.75, 24.38, 24.15, 49.36, 49.19, 0, 0, 4.13
2019/07/26 00:24:00, 24.75, 24.36, 24.16, 49.38, 49.21, 0, 0, 4.13
2019/07/26 00:25:00, 24.75, 24.33, 24.15, 49.41, 49.21, 0, 0, 4.13
2019/07/26 00:26:00, 24.75, 24.38, 24.16, 49.43, 49.21, 0, 0, 4.13
2019/07/26 00:27:00, 24.75, 24.36, 24.16, 49.49, 49.25, 0, 0, 4.13
2019/07/26 00:28:00, 24.75, 24.33, 24.13, 49.47, 49.27, 0, 0, 4.13
2019/07/26 00:29:00, 24.75, 24.35, 24.15, 49.47, 49.26, 0, 0, 4.13
2019/07/26 00:30:00, 24.75, 24.32, 24.15, 49.48, 49.29, 0, 0, 4.13
2019/07/26 00:31:00, 24.75, 24.35, 24.15, 49.53, 49.29, 0, 0, 4.13
2019/07/26 00:32:00, 24.75, 24.32, 24.13, 49.53, 49.33, 0, 0, 4.13
2019/07/26 00:33:00, 24.75, 24.32, 24.13, 49.54, 49.34, 0, 0, 4.13
2019/07/26 00:34:00, 24.75, 24.35, 24.13, 49.54, 49.33, 0, 0, 4.13
2019/07/26 00:35:00, 24.75, 24.36, 24.13, 49.60, 49.38, 0, 0, 4.13
2019/07/26 00:36:00, 24.75, 24.32, 24.13, 49.56, 49.38, 0, 0, 4.13
2019/07/26 00:37:00, 24.75, 24.33, 24.12, 49.60, 49.39, 0, 0, 4.13
2019/07/26 00:38:00, 24.75, 24.32, 24.13, 49.62, 49.39, 0, 0, 4.13
2019/07/26 00:39:00, 24.75, 24.32, 24.12, 49.61, 49.41, 0, 0, 4.13
2019/07/26 00:40:00, 24.75, 24.32, 24.12, 49.65, 49.42, 0, 0, 4.13
2019/07/26 00:41:00, 24.75, 24.32, 24.13, 49.63, 49.43, 0, 0, 4.13
2019/07/26 00:42:00, 24.75, 24.32, 24.12, 49.65, 49.44, 0, 0, 4.13
2019/07/26 00:43:00, 24.75, 24.32, 24.12, 49.66, 49.45, 0, 0, 4.13
2019/07/26 00:44:00, 24.75, 24.33, 24.12, 49.65, 49.46, 0, 0, 4.13
